PlaceName,Etymology,Derivation,ReferenceTitle
Great Casterton,'Roman site farm/settlement'.,ceaster Old English - A city; an old fortification; a Roman site.; tūn Old English - An enclosure; a farmstead; a village; an estate.,"A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Cox, The Place-Names of Rutland"
Greetham,'Gravelly homestead/village' or 'hemmed-in land'.,"grēot Old English - Gravel.; hām Old English - A village, a village community, a manor, an estate, a homestead.; hamm Old English - Land hemmed in by water or marsh (perhaps also by high ground); a river-meadow; cultivated plot on the edge of woodland or moor.","Watts; Cambridge Dictionary of English Place-names; Cox, The Place-Names of Rutland; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names"
Gunthorpe,'Gunni's outlying farm/settlement'.,"Personal name (Old Norse) Old Norse - Personal name; þorp Old Norse - A secondary settlement, a dependent outlying farmstead or hamlet.","A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; Cox, The Place-Names of Rutland"
Hambleton,'Maimed hill'. It has been suggested that the imposing hill here looks as if it has been sliced off.,"dūn Old English - A hill.; hamol Old English - Maimed, mutilated; crooked, scarred, flat-topped, cut-off.","Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; Cox, The Place-Names of Rutland; A.D. Mills; Dictionary of English Place-Names"
Horn,"'Horn-shaped feature'. It has been suggested that this refers to a bend in the North Brook, but the earthworks of the abandoned village are also located near a distinctive ridge.","horn Old English - A horn; something shaped like a horn; a hornlike projection on a building; a projecting piece of land, esp. formed in a river-bend; a projecting headland; a horn-shaped hill.","Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; Cox, The Place-Names of Rutland; A.D. Mills; Dictionary of English Place-Names"
Ketton,"Uncertain. Perhaps, '*Ceta's river', with the second element later remodelled as OE tun. Otherwise, this is possibly an old name for the River Chater containing PrW 'wood' or an OE tribal name, '*Cetan'.",cē¸d C; ēa Old English - A river.; Personal name (Old English) Old English - Personal name; Tribal-Name Old English - Tribal name.,"Cox, The Place-Names of Rutland; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names"
Langham,'Long homestead/village' or 'hemmed-in land'.,"hām Old English - A village, a village community, a manor, an estate, a homestead.; hamm Old English - Land hemmed in by water or marsh (perhaps also by high ground); a river-meadow; cultivated plot on the edge of woodland or moor.; lang Old English - Long, tall.","Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; Cox, The Place-Names of Rutland; A.D. Mills; Dictionary of English Place-Names"
Leighfield,'Wood/clearing'. A deserted medieval village. Spellings with the addition of feld 'open land' appear from the 14th century.,"feld Old English - Open country, unencumbered ground (eg. land without trees as opposed to forest, level ground as opposed to hills, land without buildings); arable land (from late tenth century).; lēah Old English - A forest, wood, glade, clearing; (later) a pasture, meadow.","Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Cox, The Place-Names of Rutland"
Little Casterton,'Roman site farm/settlement'.,ceaster Old English - A city; an old fortification; a Roman site.; tūn Old English - An enclosure; a farmstead; a village; an estate.,"A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Cox, The Place-Names of Rutland; Watts; Cambridge Dictionary of English Place-names"
Lyddington,"Uncertain. Perhaps, 'Hlyda's farm/settlement' or 'noisy stream farm/settlement.'","-ing- Old English - Connective particle, linking a first element to a final element.; hlȳde Old English - A noisy stream (literally a loud one.; Personal name (Old English) Old English - Personal name; tūn Old English - An enclosure; a farmstead; a village; an estate.","E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Cox, The Place-Names of Rutland; A.D. Mills; Dictionary of English Place-Names"
Lyndon,"Either, 'flax hill' or 'lime-tree hill'.",dūn Old English - A hill.; līn Old English - Flax.; lind Old English - A lime-tree.,"Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; Cox, The Place-Names of Rutland; A.D. Mills; Dictionary of English Place-Names"
Manton,"Probably, 'Manna's farm/settlement'but perhaps, 'communal farm/settlement'.",Personal name (Old English) Old English - Personal name; tūn Old English - An enclosure; a farmstead; a village; an estate.,"Cox, The Place-Names of Rutland; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names"
Market Overton,'Higher farm/settlement' of 'farm/settlement on/by a ridge'. The affix 'market' is recorded from 1200 and refers to the settlement's early function as a market town .,"merket Middle English - A market, a market-place.; ofer Old English - The tip of a promontory, a flat-topped ridge.; tūn Old English - An enclosure; a farmstead; a village; an estate.; uferra Old English - Higher.","Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; Cox, The Place-Names of Rutland; A.D. Mills; Dictionary of English Place-Names"
Martinsley Hundred,'Martin's wood/clearing'. The site of the meeting-place was at Martinsley [lost] in Martinsthorpe parish.,"hundred Old English - One hundred; an administrative division of a county.; lēah Old English - A forest, wood, glade, clearing; (later) a pasture, meadow.; Personal name (Old English) Old English - Personal name; vápnatak Old Norse - A wapentake, a sub-division of a county.","Cox, The Place-Names of Rutland; Anderson (unspecified work)"
Martinsthorpe,'Martin's outlying farm/settlement'. This is a deserted medieval village.,"Personal name (Old English) Old English - Personal name; þorp Old Norse - A secondary settlement, a dependent outlying farmstead or hamlet.","Cox, The Place-Names of Rutland; Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names"
Morcott,'Moor cottage(s)'.,"cot Old English - A cottage, a hut, a shelter, a den.; mōr Old English - A marsh, barren upland.","Watts; Cambridge Dictionary of English Place-names; Cox, The Place-Names of Rutland; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names"
Normanton,'Norwegian Vikings' farm/settlement'.,"Norðman Old English - A Northman, a Norwegian.; tūn Old English - An enclosure; a farmstead; a village; an estate.","Cox, The Place-Names of Rutland; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names"
North Luffenham,'*Luffa's homestead/village'. 'North' to distinguish from South Luffenham.,"hām Old English - A village, a village community, a manor, an estate, a homestead.; Personal name (Old English) Old English - Personal name","Watts; Cambridge Dictionary of English Place-names; Cox, The Place-Names of Rutland; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names"
Oakham,'Oc(c)a's homestead/village' or 'hemmed-in land'. Oakham Soke Hundred was originally part of Martinsley hundred.,"hām Old English - A village, a village community, a manor, an estate, a homestead.; hamm Old English - Land hemmed in by water or marsh (perhaps also by high ground); a river-meadow; cultivated plot on the edge of woodland or moor.; hundred Old English - One hundred; an administrative division of a county.; Personal name (Old English) Old English - Personal name; soke Middle English - The exercise of judicial power, jurisdiction, the district over which a right of jurisdiction was exercised, an estate.","Cox, The Place-Names of Rutland; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Anderson (unspecified work)"
Pickworth,'*Pica's enclosure'.,Personal name (Old English) Old English - Personal name; worð Old English - An enclosure.,"A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Cox, The Place-Names of Rutland; Watts; Cambridge Dictionary of English Place-names"
Pilton,"'Creek farm/settlememt', perhaps referring to the River Chater. Alternatively, 'shaft' and 'willow-tree' have been suggested as possible first elements.","pīl Old English - A spike, an arrow, a shaft, a pile.; píll Old Norse - A willow-tree.; pyll Old English - A tidal creek; possibly also a small stream.; tūn Old English - An enclosure; a farmstead; a village; an estate.","Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Cox, The Place-Names of Rutland"
Preston,'Priests' farm/settlement'.,prēost Old English - A priest.; tūn Old English - An enclosure; a farmstead; a village; an estate.,"Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Cox, The Place-Names of Rutland"
Ridlington,"Probably, 'farm/settlement connected with *Redel'.","-ingtūn Old English - A settlement called after, or connected with . . .; Personal name (Old English) Old English - Personal name","Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; Cox, The Place-Names of Rutland; A.D. Mills; Dictionary of English Place-Names"
Ryhall,'Rye nook'. The 'nook' has been identified as a bend in the River Gwash.,"halh Old English - A nook of land; a small valley; dry ground in marsh; a piece of land projecting from, or detached from, the main area of its administrative unit.; ryge Old English - Rye.","A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; Cox, The Place-Names of Rutland"
Seaton,"Uncertain. Perhaps, '*Saega's farm/settlement' or a lost stream name perhaps derived from OE sigan, 'to sink'.",Personal name (Old English) Old English - Personal name; River-name Unknown - River-name; tūn Old English - An enclosure; a farmstead; a village; an estate.,"Cox, The Place-Names of Rutland; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names"
South Luffenham,'*Luffa's homestead/village'. 'South' to distinguish from North Luffenham.,"hām Old English - A village, a village community, a manor, an estate, a homestead.; Personal name (Old English) Old English - Personal name","Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; Cox, The Place-Names of Rutland; A.D. Mills; Dictionary of English Place-Names"
Stoke Dry,'Outlying farm/settlement'. It is situated on a hill above a valley that may have been marshy in former times and may have been drained.,"drȳge Old English - Dry, dried up.; stoc Old English - A place, a secondary settlement.","A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Cox, The Place-Names of Rutland; Watts; Cambridge Dictionary of English Place-names"
Stretton,'Roman road farm/settlement'. Stretton is on Ermine Street.,strēt Old English; tūn Old English - An enclosure; a farmstead; a village; an estate.,"Cox, The Place-Names of Rutland; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names"
Teigh,Uncertain: perhaps 'a small enclosure' or 'a meeting place'.,"tēag Old English - A close, a small enclosure.; tīg Old English - A meeting-place, a court.","Cox, The Place-Names of Rutland; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names"
Thistleton,'Thistly farm/settlement'.,tūn Old English - An enclosure; a farmstead; a village; an estate.; þistel Old English - A thistle.,"Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; Cox, The Place-Names of Rutland; A.D. Mills; Dictionary of English Place-Names"
Thorpe by Water,"'Outlying farm/settlement'. Later distinguished as being near 'water', referring to the proximity of the River Welland.","wæter Old English - Water, a river, a lake.; þorp Old Norse - A secondary settlement, a dependent outlying farmstead or hamlet.","Cox, The Place-Names of Rutland; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names"
Tickencote,'Young goats' shed'.,"cot Old English - A cottage, a hut, a shelter, a den.; ticcen Old English - A kid, a young goat.","Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; Cox, The Place-Names of Rutland; A.D. Mills; Dictionary of English Place-Names"
Tinwell,"Uncertain. Possibly, '*Spring/stream of *Tyni's people'. Alternatively, 'Tida's spring/stream' or 'goat spring/stream'.",-ingas Old English - The people of . . . ; the people called after . . .; Personal name (Old English) Old English - Personal name; tige Old English - A goat.; wella Old English,"Cox, The Place-Names of Rutland; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names"
Tixover,"'Young goat ridge.' The second element varies between OE ofer and ora, both meaning ridge.","ofer Old English - The tip of a promontory, a flat-topped ridge.; ōra Old English - A shore, hill-slope; possibly also the foot of a slope.  (Used in place-names only in the parts of southern England where Jutish and West Saxon dialects were operative.); ticcen Old English - A kid, a young goat.","Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; Cox, The Place-Names of Rutland; A.D. Mills; Dictionary of English Place-Names"
Uppingham,'Homestead/village of the Yppingas'. 'Yppingas' means 'upland people'. The town is situated on a high ridge near Beaumont Chase.,"-ingas Old English - The people of . . . ; the people called after . . .; hām Old English - A village, a village community, a manor, an estate, a homestead.; yppe Old English","E. Ekwall; Dictionary of English Place-Names; Cox, The Place-Names of Rutland; Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names"
Wardley,Perhaps 'weir wood/clearing' or 'watchmen's wood/clearing',"lēah Old English - A forest, wood, glade, clearing; (later) a pasture, meadow.; weard Old English - Watch, ward, protection.; wer Old English - A weir, a river-dam; a fishing-enlosure in a river.","E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; Cox, The Place-Names of Rutland"
Whissendine,"Either, 'Hwicce's valley' or 'valley of Hwicci's people'. Alternatively, perhaps 'pirates' valley'.",-ingas Old English - The people of . . . ; the people called after . . .; denu Old English - A valley.; Hwicce Old English - A tribe which settled mostly in Gloucestershire and Worcestershire.; Personal name (Old English) Old English - Personal name; wīcing Old English - A pirate.,"A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Cox, The Place-Names of Rutland; Watts; Cambridge Dictionary of English Place-names"
Whitwell,'White spring/stream'.,"hwīt Old English - White; in early Modern English sometimes ""infertile"" in contrast with black, ""fertile"".; wella Old English","A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; Cox, The Place-Names of Rutland"
Wing,'Field'.,vengi Old Norse - A field.,"E. Ekwall; Dictionary of English Place-Names; Cox, The Place-Names of Rutland; Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names"
Witchley Hundred,'Hwicce's wood/clearing'. The hundred was later subdivided into East hundred and Wrangdike hundred. The meeting-place was probably on 'Witchley Heath'.,"hundred Old English - One hundred; an administrative division of a county.; Hwicce Old English - A tribe which settled mostly in Gloucestershire and Worcestershire.; lēah Old English - A forest, wood, glade, clearing; (later) a pasture, meadow.; vápnatak Old Norse - A wapentake, a sub-division of a county.","Cox, The Place-Names of Rutland; Anderson (unspecified work)"
Wrangdike Hundred,"'Crooked ditch', later Scandinavianised. The only such site recorded is in North Luffenham parish. It is thought unlikely that the hundred name derived from this place or that the hundred met there, as it is located on the very edge of the new hundred. Th","dīc Old English - A ditch, usually an excavated trench, either defensive or for drainage of water.; wrang Old English - Crooked or twisted in shape.","Anderson (unspecified work); Cox, The Place-Names of Rutland"
