PlaceName,Etymology,Derivation,ReferenceTitle
Baden Hall,'Nook of land of a man called Bada'.,"halh Old English - A nook of land; a small valley; dry ground in marsh; a piece of land projecting from, or detached from, the main area of its administrative unit.; Personal name (Old English) Old English - Personal name",E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
Bagnall,'Nook of land of a man called Badeca'. CDEPN: 'Badeca's wood' from OE 'holt',"halh Old English - A nook of land; a small valley; dry ground in marsh; a piece of land projecting from, or detached from, the main area of its administrative unit.; holt Old English - A wood. (Probably of a single species.); Personal name (Old English) Old English - Personal name",A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names
Balterley,"'Baldthryth's wood/clearing', a feminine personal name.","lēah Old English - A forest, wood, glade, clearing; (later) a pasture, meadow.; Personal name (Old English) Old English - Personal name",A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names
Barlaston,'Beornwulf's farm/settlement'.,Personal name (Old English) Old English - Personal name; tūn Old English - An enclosure; a farmstead; a village; an estate.,A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names
Barton,"May contain a personal-name, but the forms are too varied for any certainty.",Obscure element Unknown - Obscure element; tūn Old English - An enclosure; a farmstead; a village; an estate.,
Barton in Bradley,Obscure.,Obscure element Old English - Obscure.,A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
Barton-Under-Needwood,'Barley farm/settlement' by the forest of Needwood.,"bere-tūn Old English - A barley enclosure, a barley farm; later a demesne farm, an outlying grange.; Place-name Unknown - Place-name; tūn Old English - An enclosure; a farmstead; a village; an estate.",Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; The Vocabulary of English Place-Names; A.D. Mills; Dictionary of English Place-Names
Basford,"Uncertain. 'Beorcol's ford' or perhaps, 'birch ford'.",berc Old English; ford Old English - A ford.; Personal name (Old English) Old English - Personal name,A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
"Baswich, Milford and Walton","'Beorcol's specialised-farm'. Alternatively, perhaps, 'birch-tree specialised-farm'. 'Mill ford'. 'Britons' farm/settlement'.","bircel Old English - A little birch-tree; a place where birch-trees grow.; ford Old English - A ford.; myln Old English - A mill.; Personal name (Old English) Old English - Personal name; tūn Old English - An enclosure; a farmstead; a village; an estate.; walh Old English; wīc Old English - A dwelling; a building or collection of buildings for special purposes; a farm, a dairy farm; a trading or industrial settlement; or (in the plural) a hamlet, village.","E. Ekwall; Dictionary of English Place-Names; Oakden; The Place-Names of Staffordshire, vol. I; Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names"
Bednall,Beda's nook of land.,"Bēda Old English - Masculine personal name.; halh Old English - A nook of land; a small valley; dry ground in marsh; a piece of land projecting from, or detached from, the main area of its administrative unit.; Personal name (Old English) Old English - Personal name",
Beffcote,The cottage of Beffa.,"Beffa Old English - Masculine personal name.; cot Old English - A cottage, a hut, a shelter, a den.; Personal name (Old English) Old English - Personal name",
Beffcote,'Beffa's cottage(s)'.,"cot Old English - A cottage, a hut, a shelter, a den.; Personal name (Old English) Old English - Personal name","A.D. Mills; Dictionary of English Place-Names; Oakden; The Place-Names of Staffordshire, vol. I; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names"
Beighterton,PERHAPS: Beorhthere's farmstead.,Beorhthere Old English - Masculine personal name.; Personal name (Old English) Old English - Personal name; tūn Old English - An enclosure; a farmstead; a village; an estate.,
Beighterton,'Beorhthere'.s farm/settlement',Personal name (Old English) Old English - Personal name; tūn Old English - An enclosure; a farmstead; a village; an estate.,"A.D. Mills; Dictionary of English Place-Names; Oakden; The Place-Names of Staffordshire, vol. I; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names"
Bentley,'Bent-grass wood/clearing'.,"beonet Old English - Bent grass.; lēah Old English - A forest, wood, glade, clearing; (later) a pasture, meadow.",Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names
Bescot,'Beorhtmund's cottage'.,"cot Old English - A cottage, a hut, a shelter, a den.; Personal name (Old English) Old English - Personal name",Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names
Betley,"'Bette's wood/clearing' a feminine personal name or possibly 'Betta's wood/clearing', a masculine personal name.","lēah Old English - A forest, wood, glade, clearing; (later) a pasture, meadow.; Personal name (Old English) Old English - Personal name",E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
Bickford,Bica's ford.,Bica Old English - Masculine personal name.; ford Old English - A ford.; Personal name (Old English) Old English - Personal name,
Bickford,'Bica's ford'.,ford Old English - A ford.; Personal name (Old English) Old English - Personal name,"A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Oakden; The Place-Names of Staffordshire, vol. I; E. Ekwall; Dictionary of English Place-Names"
Biddulph,'By the quarry'. Stone quarries are still present in the area.,"bī Old English - By, near; (place) near or in.; dylf Old English - A pity, a quarry.",E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names
Bilbrook,'Bilder ford'.,"billere Old English - Bilders (water-plants).; brōc Old English - A brook, a stream.  (Used of a stream with a muddy bed and a visible sediment load.)",E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
Billington,Billa's farmstead.,Billa Old English - Masculine personal name.; Personal name (Old English) Old English - Personal name; tūn Old English - An enclosure; a farmstead; a village; an estate.,
Billington,'Farm/settlement connected with Billa' or 'hill farm/settlement'.,"-ing- Old English - Connective particle, linking a first element to a final element.; billing Old English - A hill, a prominence, a promontory, a ridge.; Personal name (Old English) Old English - Personal name; tūn Old English - An enclosure; a farmstead; a village; an estate.","E. Ekwall; Dictionary of English Place-Names; Oakden; The Place-Names of Staffordshire, vol. I; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; The Vocabulary of English Place-Names"
Bilston,"Probably, 'farm/settlement of the settlers at Bill (= the ridge)'.","bile Old English - A bill, beak; used topographically of a headland, a narrow promontory.; bill Old English - A bill, a sword; topographically a sharp ridge, a headland, the edge of a hill, a promontory.; sǣte Old English - Settlers, dwellers.; tūn Old English - An enclosure; a farmstead; a village; an estate.",The Vocabulary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
Bishops Offley,'woodland clearing of a man called Offa'. Affix is from early possession by the Bishop of Lichfield.,"lēah Old English - A forest, wood, glade, clearing; (later) a pasture, meadow.; Personal name (Old English) Old English - Personal name",A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
Bishton,'Bishop's farm/settlement'.,biscop Old English - A bishop.; tūn Old English - An enclosure; a farmstead; a village; an estate.,A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names
Black Lees Fm,The dark woodland glade(s).,"blæc Old English - Black, dark-coloured, dark.; lēah Old English - A forest, wood, glade, clearing; (later) a pasture, meadow.",
Blithfield,'Open land on the River Blythe'.,"feld Old English - Open country, unencumbered ground (eg. land without trees as opposed to forest, level ground as opposed to hills, land without buildings); arable land (from late tenth century).; River-name Unknown - River-name","Watts; Cambridge Dictionary of English Place-names; Oakden; The Place-Names of Staffordshire, vol. I; The Vocabulary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Cameron; Dictionary of Lincolnshire Place-names; E. Ekwall; Dictionary of English Place-Names"
Blore with Swinscoe,"The element here is of uncertain origin but might be taken as 'swelling/blister', perhaps used topographically of a hill. 'Swine wood'.","blōr Old English - A blister, a swelling; probably applied to a hill.; skógr Old Norse - A wood.; svín Old Norse - A swine, a pig.",Watts; Cambridge Dictionary of English Place-names; The Vocabulary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names
Bloxwich,'Blocc's specialised farm'.,"Personal name (Old English) Old English - Personal name; wīc Old English - A dwelling; a building or collection of buildings for special purposes; a farm, a dairy farm; a trading or industrial settlement; or (in the plural) a hamlet, village.",E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names
Blurton,"The first element here is of uncertain origin but might be taken as 'swelling/blister', probably used topographically of a hill. Thus, 'hill farm/settlement'.","blōr Old English - A blister, a swelling; probably applied to a hill.; tūn Old English - An enclosure; a farmstead; a village; an estate.",A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; The Vocabulary of English Place-Names
Blymhill,"Perhaps, 'plum-tree hill'.","hyll Old English - A hill, a natural eminence or elevated piece of ground.; plȳme Old English - A plum; a plum-tree.","Oakden; The Place-Names of Staffordshire, vol. I; Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Cameron; Dictionary of Lincolnshire Place-names"
Bobbington,'Farm/settlement connected with Bubba'.,"-ingtūn Old English - A settlement called after, or connected with . . .; Personal name (Old English) Old English - Personal name",Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names
Bolehall and Glascote,"Literally, 'bull hall'. The name is thought to be associated with a bull-ring at the junction of Bolebridge St with Colehill and George St, where bulls were baited.","cot Old English - A cottage, a hut, a shelter, a den.; glæs Old English - Glass.; River-name Unknown - River-name",Watts; Cambridge Dictionary of English Place-names; Gover et al.; Place-names of Warwickshire; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names
Booden Farm,The dwelling.,"bōðl Old English - A dwelling, a dwelling-place, a house.; hall Old English - A slope, a hill; a boulder.",
Bradeley,Obscure.,Obscure element Old English - Obscure.,A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
Bradley,'Broad wood/clearing'.,"brād Old English - Broad, spacious, wide, large.; lēah Old English - A forest, wood, glade, clearing; (later) a pasture, meadow.","A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Oakden; The Place-Names of Staffordshire, vol. I; Cameron; Dictionary of Lincolnshire Place-names; The Vocabulary of English Place-Names; Watts; Cambridge Dictionary of English Place-names"
Bradley,'Broad wood/clearing'.,"brād Old English - Broad, spacious, wide, large.; lēah Old English - A forest, wood, glade, clearing; (later) a pasture, meadow.",E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
Bradley-in-the-Moors,"'Board wood/clearing', probably referring to a place where they were made or obtained. Alternatively, perhaps 'broad wood/clearing'.","brǣdu Old English - Breadth.; bred Old English - A plank, a board.; lēah Old English - A forest, wood, glade, clearing; (later) a pasture, meadow.",A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; The Vocabulary of English Place-Names
Bradnop and Cawdry,'Broad valley'. Obscure.,"brād Old English - Broad, spacious, wide, large.; hop Old English - A valley; a remote enclosed space; a piece of enclosed land in a fen; an enclosure in marsh or moor.; Obscure element Old English - Obscure.",Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names
Bramshall,'Broomy shelf of land'.,"brōm Old English - Broom; a thorny bush or shrub.; scelf Old English - A shelf, a shelving terrain; a pinnacle, battlement.",E. Ekwall; Dictionary of English Place-Names; The Vocabulary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; Cameron; Dictionary of Lincolnshire Place-names
Branston,'Brant's farm/settlement'.,Personal name (Old English) Old English - Personal name; tūn Old English - An enclosure; a farmstead; a village; an estate.,Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names
Brazenhill,"The second element is ""hill""; the first cannot be identified.","hyll Old English - A hill, a natural eminence or elevated piece of ground.; Obscure element Unknown - Obscure element",
Brewood,'Wood at Bre'. The Celtic 'breg' was probably adopted as a proper name for a nearby hill.,"breg C; wudu Old English - A wood; or wood, timber.","E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; The Vocabulary of English Place-Names; Cameron; Dictionary of Lincolnshire Place-names; A.D. Mills; Dictionary of English Place-Names; Oakden; The Place-Names of Staffordshire, vol. I"
Bridgeford,'Bridge ford'.,brycg Old English - A bridge; a causeway.; ford Old English - A ford.,E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
Brierley Hill,'Brier wood/clearing'.,"brēr Old English; lēah Old English - A forest, wood, glade, clearing; (later) a pasture, meadow.",The Vocabulary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names
Brineton,PERHAPS: The farmstead named after Bryni.,"-ing- Old English - Connective particle, linking a first element to a final element.; Brȳni Old English - Masculine personal name.; Personal name (Old English) Old English - Personal name; tūn Old English - An enclosure; a farmstead; a village; an estate.",
Brineton,"Perhaps, 'farm/settlement connected with Bryni'.","-ingtūn Old English - A settlement called after, or connected with . . .; Personal name (Old English) Old English - Personal name","Watts; Cambridge Dictionary of English Place-names; Oakden; The Place-Names of Staffordshire, vol. I; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names"
Brockhurst,The copse frequented by badgers.,"brocc Old English - A brock, a badger.; hyrst Old English - A wooded hill.",
Brockhurst,'Badger copse'.,"brocc Old English - A brock, a badger.; hyrst Old English - A wooded hill.","Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; Oakden; The Place-Names of Staffordshire, vol. I"
Brockton,'Brook farm/settlement'.,"brōc Old English - A brook, a stream.  (Used of a stream with a muddy bed and a visible sediment load.); tūn Old English - An enclosure; a farmstead; a village; an estate.",A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
Brockton,Brook farm/settlement'.,"brōc Old English - A brook, a stream.  (Used of a stream with a muddy bed and a visible sediment load.); tūn Old English - An enclosure; a farmstead; a village; an estate.",
Brocton,Farmstead on a brook.,"brōc Old English - A brook, a stream.  (Used of a stream with a muddy bed and a visible sediment load.); tūn Old English - An enclosure; a farmstead; a village; an estate.",
Brocton,"Probably, 'brook farm/settlement'in reference to Old Acre Brook which runs through the town.","brōc Old English - A brook, a stream.  (Used of a stream with a muddy bed and a visible sediment load.); tūn Old English - An enclosure; a farmstead; a village; an estate.","Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Oakden; The Place-Names of Staffordshire, vol. I"
Broom Hall,Water-meadow where broom grew.,"brōm Old English - Broom; a thorny bush or shrub.; halh Old English - A nook of land; a small valley; dry ground in marsh; a piece of land projecting from, or detached from, the main area of its administrative unit.",
Brough Hall,The manor.,burh Old English - A fortified place.,
Brough Hall,Nook of land with or belonging to a fortified place'.,"burh Old English - A fortified place.; halh Old English - A nook of land; a small valley; dry ground in marsh; a piece of land projecting from, or detached from, the main area of its administrative unit.",A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
Broughton,'Fortification farm/settlement'.,"burh-tūn Old English - A fort enclosure; a farm with a palisade; a farm at, or belonging to, or which is, a fortification, fortified house, or manorhouse.; tūn Old English - An enclosure; a farmstead; a village; an estate.",Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names
Bucknall-cum-Bagnall,'Bucca's nook of land' or 'goats' nook of land'. 'Badeca's nook of land'.,"bucca Old English - A he-goat.; halh Old English - A nook of land; a small valley; dry ground in marsh; a piece of land projecting from, or detached from, the main area of its administrative unit.; Personal name (Old English) Old English - Personal name",A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; The Vocabulary of English Place-Names; E. Ekwall; Dictionary of English Place-Names
"Burntwood, Edial and Woodhouse","'Burnt wood'. Perhaps, 'enclosed park nook of land'. 'Wood houses'.","brende Old English - A burnt place, a place destroyed or cleared by burning.; edisc Old English - An enclosure, an enclosed park.; halh Old English - A nook of land; a small valley; dry ground in marsh; a piece of land projecting from, or detached from, the main area of its administrative unit.; hūs Old English - A house; also sometimes used of a building for special purposes.; Obscure element Unknown - Obscure element; wudu Old English - A wood; or wood, timber.",Cameron; Dictionary of Lincolnshire Place-names; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names
Burslem,"'Town-guardian's part of Lyme', or 'Burgweard's part of Lyme'. Lyme is an old Celtic district name of uncertain meaning, but possibly 'elm-tree region'.",burh-weard Old English - A town guardian.; lemano- C; Personal name (Old English) Old English - Personal name; Place-name Unknown - Place-name,The Vocabulary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names
Burton,'Fortification farm/settlement'.,"burh-tūn Old English - A fort enclosure; a farm with a palisade; a farm at, or belonging to, or which is, a fortification, fortified house, or manorhouse.; tūn Old English - An enclosure; a farmstead; a village; an estate.","A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Oakden; The Place-Names of Staffordshire, vol. I"
Burton-upon-Trent,'Fortification farm/settlement' on the River Trent.,"burh-tūn Old English - A fort enclosure; a farm with a palisade; a farm at, or belonging to, or which is, a fortification, fortified house, or manorhouse.; River-name Unknown - River-name; tūn Old English - An enclosure; a farmstead; a village; an estate.",A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; The Vocabulary of English Place-Names; E. Ekwall; Dictionary of English Place-Names
Bushbury,'Bishop's fortification'.,biscop Old English - A bishop.; burh Old English - A fortified place.,The Vocabulary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
Butterhill,Nook of land where good butter was made.,"butere Old English - Butter.; halh Old English - A nook of land; a small valley; dry ground in marsh; a piece of land projecting from, or detached from, the main area of its administrative unit.",
Butterton,'Butter hill'.,butere Old English - Butter.; dūn Old English - A hill.,E. Ekwall; Dictionary of English Place-Names; Cameron; Dictionary of Lincolnshire Place-names; Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; The Vocabulary of English Place-Names
Calf Heath,The enclosure of the calves.,"calf Old English; hǣð Old English - Heather; a tract of uncultivated land.; hæg Old English - A fence, an enclosure.",
Calton,'Calf farm/settlement'.,calf Old English; tūn Old English - An enclosure; a farmstead; a village; an estate.,A.D. Mills; Dictionary of English Place-Names; The Vocabulary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names
Calwich,'Calf specialised-farm'.,"calf Old English; wīc Old English - A dwelling; a building or collection of buildings for special purposes; a farm, a dairy farm; a trading or industrial settlement; or (in the plural) a hamlet, village.",Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names
Cannock,'Hillock'.,cnocc Old English - A hillock.,"A.D. Mills; Dictionary of English Place-Names; Gelling et al; The Names of Towns and Cities in Britain; Watts; Cambridge Dictionary of English Place-names; Oakden; The Place-Names of Staffordshire, vol. I; E. Ekwall; Dictionary of English Place-Names"
