PlaceName,Etymology,Derivation,ReferenceTitle
Aston Upthorpe,"'Higher outlying farm/settlement', relative to the other part of Aston village distinguished by the Tirrold family-name.","ēast Old English - Eastern, east.; tūn Old English - An enclosure; a farmstead; a village; an estate.; upp Old English - Up, higher up, upon.; þrop Old English - A hamlet, an outlying farm.",A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Gelling; Place-names of Berkshire; Watts; Cambridge Dictionary of English Place-names
Balking,'Pool stream'. There is a stream nearby which has several pools.,"-ing Old English - Place-name forming suffix.; bæð Old English - A bath, a bathing-place.",Gelling; Place-names of Berkshire; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names
Barkham,'Hemmed-in land where birch-trees grow'.,berc Old English; hamm Old English - Land hemmed in by water or marsh (perhaps also by high ground); a river-meadow; cultivated plot on the edge of woodland or moor.,A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Gelling; Place-names of Berkshire; Watts; Cambridge Dictionary of English Place-names
Beech Hill,'Beech-tree hill'.,"bēce Old English - A beech-tree.; hyll Old English - A hill, a natural eminence or elevated piece of ground.",E. Ekwall; Dictionary of English Place-Names; Gelling; Place-names of Berkshire; Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names
Beedon,'Bowl-shaped valley'.,"byden Old English - A vessel, a tub, a butt; used topographically of a hollow.",A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Gelling; Place-names of Berkshire; E. Ekwall; Dictionary of English Place-Names
Beenham,'Homestead/village where beans are grown' or 'hemmed-in land where beans are grown'.,"bēan Old English - A bean.; hām Old English - A village, a village community, a manor, an estate, a homestead.; hamm Old English - Land hemmed in by water or marsh (perhaps also by high ground); a river-meadow; cultivated plot on the edge of woodland or moor.",A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; Gelling; Place-names of Berkshire
Bessels Leigh,'Wood/clearing'. It was held by the Besyles family in the 15th century.,"Family name Unknown - Family name.; lēah Old English - A forest, wood, glade, clearing; (later) a pasture, meadow.",E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Gelling; Place-names of Berkshire; A.D. Mills; Dictionary of English Place-Names
Binfield,'Bent-grass open land'.,"beonet Old English - Bent grass.; feld Old English - Open country, unencumbered ground (eg. land without trees as opposed to forest, level ground as opposed to hills, land without buildings); arable land (from late tenth century).",Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; Gelling; Place-names of Berkshire; A.D. Mills; Dictionary of English Place-Names
Bisham,'*Byssa's homestead/village' or '*Byssa's hemmed-in land'.,"hām Old English - A village, a village community, a manor, an estate, a homestead.; hamm Old English - Land hemmed in by water or marsh (perhaps also by high ground); a river-meadow; cultivated plot on the edge of woodland or moor.; Personal name (Old English) Old English - Personal name",Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; Gelling; Place-names of Berkshire; A.D. Mills; Dictionary of English Place-Names
Blewbury,'Coloured/variegated fortification'. It has been suggested that the name is related to the bluish-white chalky soil of the hill.,"blēo Old English - Blue; probably also coloured, variegated.; burh Old English - A fortified place.",E. Ekwall; Dictionary of English Place-Names; Gelling; Place-names of Berkshire; Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names
Bourton,'Fortified farm/settlement'.,"burh-tūn Old English - A fort enclosure; a farm with a palisade; a farm at, or belonging to, or which is, a fortification, fortified house, or manorhouse.",Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; Gelling; Place-names of Berkshire; A.D. Mills; Dictionary of English Place-Names
Boxford,'Box-tree slope'.,"box Old English - A box-tree.; ōra Old English - A shore, hill-slope; possibly also the foot of a slope.  (Used in place-names only in the parts of southern England where Jutish and West Saxon dialects were operative.)",E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; Gelling; Place-names of Berkshire
Bradfield,'Broad open land'.,"brād Old English - Broad, spacious, wide, large.; feld Old English - Open country, unencumbered ground (eg. land without trees as opposed to forest, level ground as opposed to hills, land without buildings); arable land (from late tenth century).",Watts; Cambridge Dictionary of English Place-names; Gelling; Place-names of Berkshire; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names
Bray,"Probably, 'mud', in the sense of boggy ground.",bray Old French - Mud.,A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; Gelling; Place-names of Berkshire
Brightwalton,'Farm/settlement connected with Beorhtwald'.,"-ingtūn Old English - A settlement called after, or connected with . . .; Personal name (Old English) Old English - Personal name",E. Ekwall; Dictionary of English Place-Names; Gelling; Place-names of Berkshire; Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names
Brightwell,'Bright/clear spring/stream'.,"beorht Old English - Bright, clear.; wella Old English",A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Gelling; Place-names of Berkshire; Watts; Cambridge Dictionary of English Place-names
Brimpton,'Farm/settlement connected with Bryni'.,"-ingtūn Old English - A settlement called after, or connected with . . .; Personal name (Old English) Old English - Personal name",Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; Gelling; Place-names of Berkshire; A.D. Mills; Dictionary of English Place-Names
Broad Hinton,"'At the high farm/settlement', perhaps in the sense 'chief'.","hēah Old English - A high place, a height.; tūn Old English - An enclosure; a farmstead; a village; an estate.",Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Gelling; Place-names of Berkshire
Buckland,"'Charter land', i.e. 'estate with certain rights and privileges created by an Anglo-Saxon royal diploma'.",bōc-land Old English - Land granted by charter.,Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; Gelling; Place-names of Berkshire; A.D. Mills; Dictionary of English Place-Names
Bucklebury,"'Burghild's fortification', a feminine personal name.",burh Old English - A fortified place.; Personal name (Old English) Old English - Personal name,Gelling; Place-names of Berkshire; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
Burghfield,'Open country by the hill'.,"berg Old English; feld Old English - Open country, unencumbered ground (eg. land without trees as opposed to forest, level ground as opposed to hills, land without buildings); arable land (from late tenth century).",A.D. Mills; Dictionary of English Place-Names; Gelling; Place-names of Berkshire; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names
Buscot,Uncertain. 'Town-guardian's cottage' or 'Burgweard's cottage'.,"burh-weard Old English - A town guardian.; cot Old English - A cottage, a hut, a shelter, a den.; Personal name (Old English) Old English - Personal name",Watts; Cambridge Dictionary of English Place-names; Gelling; Place-names of Berkshire; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names
Catmore,'Wild-cat pool'.,"catt Old English - A cat, probably both wild and domestic.; mere Old English - A pond, a pool, a lake.",A.D. Mills; Dictionary of English Place-Names; Gelling; Place-names of Berkshire; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names
Caversham,'*Cafhere's homestead/village' or '*Cafhere's hemmed-in land'.,"hām Old English - A village, a village community, a manor, an estate, a homestead.; hamm Old English - Land hemmed in by water or marsh (perhaps also by high ground); a river-meadow; cultivated plot on the edge of woodland or moor.; Personal name (Old English) Old English - Personal name",Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; Gelling; Place-names of Oxfordshire; E. Ekwall; Dictionary of English Place-Names
Chaddleworth,'*Ceadel's enclosure'.,Personal name (Old English) Old English - Personal name; worð Old English - An enclosure.,A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; Gelling; Place-names of Berkshire
Charlton,'Free peasants' farm/settlement'.,"ceorl Old English - A freeman of the lower class, a peasant.; tūn Old English - An enclosure; a farmstead; a village; an estate.",Gelling; Place-names of Berkshire; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names
Charney Basset,"'River Cern island'. 'Basset' is a corruption of 'Basses' and though presumably a family, no other record of the name has been found.","ēg Old English - An island.  In ancient settlement-names, most frequently refers to dry ground surrounded by marsh.  Also used of islands in modern sense.  In late OE names: well-watered land.; Family name Unknown - Family name.; River-name Unknown - River-name",Gelling; Place-names of Berkshire; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
Chieveley,'*Cifa's wood/clearing'.,"lēah Old English - A forest, wood, glade, clearing; (later) a pasture, meadow.; Personal name (Old English) Old English - Personal name",E. Ekwall; Dictionary of English Place-Names; Gelling; Place-names of Berkshire; Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names
Childrey,'*Cille's/Cilla's spring/stream'.,Personal name (Old English) Old English - Personal name; rīð Old English - A small stream.,A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Gelling; Place-names of Berkshire; Watts; Cambridge Dictionary of English Place-names
Chilton,'Children's farm/settlement'.,"cild Old English - A child, a young person, a boy, a son.; tūn Old English - An enclosure; a farmstead; a village; an estate.",Gelling; Place-names of Berkshire; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
Cholsey,'Ceol's island'.,īeg Old English; Personal name (Old English) Old English - Personal name,Watts; Cambridge Dictionary of English Place-names; Gelling; Place-names of Berkshire; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names
Combe,'Valley'.,"cumb Old English - A coomb, a valley.  Possibly derived from Welsh ""cumm""; but possibly derived from OE ""cumb"" a vessel, cup, a small measure.",A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Coates; Hampshire Place-names
Compton,'Valley farm/settlement'.,"cumb Old English - A coomb, a valley.  Possibly derived from Welsh ""cumm""; but possibly derived from OE ""cumb"" a vessel, cup, a small measure.; tūn Old English - An enclosure; a farmstead; a village; an estate.",Gelling; Place-names of Berkshire; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
Compton Beauchamp,'Valley farm/settlement'. It was held by the Beauchamp family in the 13th century.,"cumb Old English - A coomb, a valley.  Possibly derived from Welsh ""cumm""; but possibly derived from OE ""cumb"" a vessel, cup, a small measure.; tūn Old English - An enclosure; a farmstead; a village; an estate.",Gelling; Place-names of Berkshire; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
Cookham,"Uncertain. Possibly, 'cook's homestead/village' or 'hill homestead/village'.","cōc Old English - A hill.; hām Old English - A village, a village community, a manor, an estate, a homestead.",A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Gelling; Place-names of Berkshire; Watts; Cambridge Dictionary of English Place-names
Cumnor,'*Cuma's hill-slope'.,"ōra Old English - A shore, hill-slope; possibly also the foot of a slope.  (Used in place-names only in the parts of southern England where Jutish and West Saxon dialects were operative.); Personal name (Old English) Old English - Personal name",Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; Gelling; Place-names of Berkshire; A.D. Mills; Dictionary of English Place-Names
Denchworth,'*Denic's enclosure'.,Personal name (Old English) Old English - Personal name; worð Old English - An enclosure.,A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; Gelling; Place-names of Berkshire
Didcot,'Dud(d)a's cottage(s)'.,"cot Old English - A cottage, a hut, a shelter, a den.; Personal name (Old English) Old English - Personal name",A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; Gelling; Place-names of Berkshire
Draycott Moor,'Portage cottage(s) or 'dragging-place cottage(s).,"cot Old English - A cottage, a hut, a shelter, a den.; dræg Old English - A drag, a portage, a slip-way; a dray, a sled.; mōr Old English - A marsh, barren upland.",A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Gelling; Place-names of Berkshire; Watts; Cambridge Dictionary of English Place-names
Drayton,'Portage farm/settlement' or 'dragging-place farm/settlement'.,"dræg Old English - A drag, a portage, a slip-way; a dray, a sled.; tūn Old English - An enclosure; a farmstead; a village; an estate.",Gelling; Place-names of Berkshire; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
Earley,"'Eagle wood/clearing' or perhaps, 'gravelly wood/clearing'.","ēar Old English - Gravel, mud, earth.; earn Old English - An eagle.; lēah Old English - A forest, wood, glade, clearing; (later) a pasture, meadow.",Watts; Cambridge Dictionary of English Place-names; Gelling; Place-names of Berkshire; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names
East and West Challow,'*Ceawa's burial mound'.,hlāw Old English - A tumulus; a hill.; Personal name (Old English) Old English - Personal name,Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; Gelling; Place-names of Berkshire; A.D. Mills; Dictionary of English Place-Names
East and West Hagbourne,'*Hacca's stream'. The stream is now called Hakka's Brook.,burna Old English - A stream.; Personal name (Old English) Old English - Personal name,Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; Gelling; Place-names of Berkshire; A.D. Mills; Dictionary of English Place-Names
East and West Hanney,'Cock island'. Probably refers to a piece of land between Letcombe and Childrey Brooks.,"ēg Old English - An island.  In ancient settlement-names, most frequently refers to dry ground surrounded by marsh.  Also used of islands in modern sense.  In late OE names: well-watered land.; hana Old English - A cock.",Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; Gelling; Place-names of Berkshire; A.D. Mills; Dictionary of English Place-Names
East and West Hendred,'Hen stream'.,henn Old English - A hen. (Usually taken to be a wild hen or water-hen in place-names; perhaps also a domestic hen.); rīð Old English - A small stream.,Gelling; Place-names of Berkshire; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
East and West Ilsley,'Hild's wood/clearing'.,"lēah Old English - A forest, wood, glade, clearing; (later) a pasture, meadow.; Personal name (Old English) Old English - Personal name",Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; Gelling; Place-names of Berkshire; A.D. Mills; Dictionary of English Place-Names
East and West Lockinge,'Playful'. Originally named after a stream here.,"-ing Old English - Place-name forming suffix.; lāc Old English - Play, sport.",E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Gelling; Place-names of Berkshire; Watts; Cambridge Dictionary of English Place-names
East and West Swallowfield,'River Swalewe open land'.,"feld Old English - Open country, unencumbered ground (eg. land without trees as opposed to forest, level ground as opposed to hills, land without buildings); arable land (from late tenth century).; River-name Unknown - River-name",Watts; Cambridge Dictionary of English Place-names; Gelling; Place-names of Berkshire; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names
East Garston,'Esgar's farm/settlement'.,Personal name (Old Norse) Old Norse - Personal name; tūn Old English - An enclosure; a farmstead; a village; an estate.,Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; Gelling; Place-names of Berkshire; A.D. Mills; Dictionary of English Place-Names
East Shefford,'Sheep ford'.,ford Old English - A ford.; scēp Old English,E. Ekwall; Dictionary of English Place-Names; Gelling; Place-names of Berkshire; Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names
Easthampstead,"'Gate homestead'. The Domesday form is either corrupt or contains OE *laecc, 'boggy stream' or lacu, 'lake', which was later replaced by 'gate'.","geat Old English - A hole, an opening, a gap, a pass, a passage; a gate(way).; hām-stede Old English - A homestead, the site of a dwelling.",A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Gelling; Place-names of Berkshire; Watts; Cambridge Dictionary of English Place-names
Eaton Hastings,'River farm/settlement'. It was held by the Hastinges family in the 12th century.,ēa Old English - A river.; Family name Unknown - Family name.; tūn Old English - An enclosure; a farmstead; a village; an estate.,E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Gelling; Place-names of Berkshire; A.D. Mills; Dictionary of English Place-Names
Eddington,'Eadgifu's farm'.,Ēadgifu Old English - Feminine personal-name.; tūn Old English - An enclosure; a farmstead; a village; an estate.,
Enborne,'Duck stream'.,burna Old English - A stream.; ened Old English - A duck.,Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; Gelling; Place-names of Berkshire; A.D. Mills; Dictionary of English Place-Names
Englefield,'Angles' open land'.,"Engle Old English - The Angles, later the English.; feld Old English - Open country, unencumbered ground (eg. land without trees as opposed to forest, level ground as opposed to hills, land without buildings); arable land (from late tenth century).",Gelling; Place-names of Berkshire; Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names
Farnborough,'Fern hills'.,berg Old English; fearn Old English - A fern; ferns; a ferny place.,Gelling; Place-names of Berkshire; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names
Fawley,"Either, 'fallow-coloured (pale brown/yellow) wood/clearing' or 'fallow-deer wood/clearing'.","fealu Old English - Fallow, pale brown or reddish yellow.; lēah Old English - A forest, wood, glade, clearing; (later) a pasture, meadow.",Gelling; Place-names of Berkshire; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
Fernham,'Ferny hemmed-in land'.,fearn Old English - A fern; ferns; a ferny place.; hamm Old English - Land hemmed in by water or marsh (perhaps also by high ground); a river-meadow; cultivated plot on the edge of woodland or moor.,Gelling; Place-names of Berkshire; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
Finchampstead,'Finch homestead'.,"finc Old English - A finch.; hām-stede Old English - A homestead, the site of a dwelling.",Gelling; Place-names of Berkshire; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names
Frilford,'*Frithela's ford'.,ford Old English - A ford.; Personal name (Old English) Old English - Personal name,E. Ekwall; Dictionary of English Place-Names; Gelling; Place-names of Berkshire; Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names
Frilsham,'*Frithel's homestead/village'.,"hām Old English - A village, a village community, a manor, an estate, a homestead.; Personal name (Old English) Old English - Personal name",A.D. Mills; Dictionary of English Place-Names; Gelling; Place-names of Berkshire; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names
Fyfield,'Five hides'.,fīf Old English - Five.; hīd Old English - A hide of land; an amount of land for the support of one free family and its dependants; a unit of valuation.,A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; Gelling; Place-names of Berkshire
Garford,"Either, 'Gara's ford' or 'ford at the triangle of land'.","ford Old English - A ford.; gāra Old English - A gore, a triangular plot of ground, a point of land.       (Ultimately derived from OE gar, ""spear"", meaning a piece of ground shaped like the head of a spear.); Personal name (Old English) Old English - Personal name",Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; Gelling; Place-names of Berkshire; A.D. Mills; Dictionary of English Place-Names
Goosey,'Goose island'.,"ēg Old English - An island.  In ancient settlement-names, most frequently refers to dry ground surrounded by marsh.  Also used of islands in modern sense.  In late OE names: well-watered land.; gōs Old English - A goose.",Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; Gelling; Place-names of Berkshire; A.D. Mills; Dictionary of English Place-Names
Grazeley,'Badger wallow'.,grǣg Old English - Grey.; sol Old English - A muddy place; a wallowing place for animals.,Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; Gelling; Place-names of Berkshire; A.D. Mills; Dictionary of English Place-Names
Great and Little Coxwell,'*Cocc's spring/stream'.,Personal name (Old English) Old English - Personal name; wella Old English,A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Gelling; Place-names of Berkshire; Watts; Cambridge Dictionary of English Place-names
Great Faringdon,'Fern hill'.,dūn Old English - A hill.; fearn Old English - A fern; ferns; a ferny place.,E. Ekwall; Dictionary of English Place-Names; Gelling; Place-names of Berkshire; Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names
Great Shefford,'Sheep ford'. Known as both 'Great' and 'West' to distinguish from East Shefford.,"ford Old English - A ford.; magna Latin - Big, great.; scēp Old English; west Old English - Western, west.",Watts; Cambridge Dictionary of English Place-names; Gelling; Place-names of Berkshire; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names
Greenham,'Green hemmed-in land'.,"grēne Old English - Green, grass-grown.; hamm Old English - Land hemmed in by water or marsh (perhaps also by high ground); a river-meadow; cultivated plot on the edge of woodland or moor.",Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; Gelling; Place-names of Berkshire; A.D. Mills; Dictionary of English Place-Names
Grove,'The grove'.,"grǣfe Old English - A grove, a copse, a thicket.",E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Gelling; Place-names of Berkshire; A.D. Mills; Dictionary of English Place-Names
Hampsted Norris,'Homestead'. The land was sold to John Norreys in the15th century.,"Family name Unknown - Family name.; hām-stede Old English - A homestead, the site of a dwelling.",Gelling; Place-names of Berkshire; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
Hamstead Marshall,'Homestead'. It was held by the Marshal family in the 13th century.,"Family name Unknown - Family name.; hām-stede Old English - A homestead, the site of a dwelling.",E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Gelling; Place-names of Berkshire; Watts; Cambridge Dictionary of English Place-names
Harwell,"'Grey spring/stream' or perhaps, 'spring/stream by a hill named *Hara (= the grey one)'.","hār Old English - Grey, hoar, especially grey through being overgrown with lichen.; wella Old English",Gelling; Place-names of Berkshire; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
Hatford,'Head ford'. The first element is probably used here in the sense of a 'projecting piece of land'.,ford Old English - A ford.; hēafod Old English - A head; an end or source; headland in a field-system; a projecting piece of ground; a hill (often small).,Watts; Cambridge Dictionary of English Place-names; Gelling; Place-names of Berkshire; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names
Hinton Waldrist,"'High farm/settlement'. Located on the highest part of a ridge, it was held by the family de Sancto Walerico in the 12th century.","Family name Unknown - Family name.; hēah Old English - A high place, a height.; tūn Old English - An enclosure; a farmstead; a village; an estate.",Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Gelling; Place-names of Berkshire
Hungerford,"Literally, 'hunger ford'. It probably refers to the surrounding land which may have been barren or infertile.","ford Old English - A ford.; hungor Old English - Hunger, famine. (Usually an allusion to barren ground.)",Gelling; Place-names of Berkshire; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
Hurley,'Wood/clearing in a recess in the hills'.,"hyrne Old English; lēah Old English - A forest, wood, glade, clearing; (later) a pasture, meadow.",Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; Gelling; Place-names of Berkshire; A.D. Mills; Dictionary of English Place-Names
Iffley,'Plover wood/clearing'.,"gīfete Old English - A plover, or similar bird.; lēah Old English - A forest, wood, glade, clearing; (later) a pasture, meadow.",Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; Gelling; Place-names of Oxfordshire; A.D. Mills; Dictionary of English Place-Names
