PlaceName,Etymology,Derivation,ReferenceTitle
Barton St. David,'Barley farm/settlement'. The church is dedicated to St. David.,"bere-tūn Old English - A barley enclosure, a barley farm; later a demesne farm, an outlying grange.; Saint's Name Unknown - Saint's name.",Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names
Barwick,'Barley farm'.,"bere-wīc Old English - A barley farm; a grange, an outlying or demesne farm.",Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names
Batcombe,'Bata's valley'.,"cumb Old English - A coomb, a valley.  Possibly derived from Welsh ""cumm""; but possibly derived from OE ""cumb"" a vessel, cup, a small measure.; Personal name (Old English) Old English - Personal name",E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names
Bath,"'Bath'. Originally, 'hot baths', recorded by Ptolemy as Aquae Calidae, 'hot waters'. It was later called Aquae Sulis, 'waters of Sul', when the Romans, after assimilating the Celtic goddess Sul into the cult of Minerva, built their famous temple bath comp","bæð Old English - A bath, a bathing-place.",E. Ekwall; Dictionary of English Place-Names; Rivet & Smith; Place-names of Roman Britain; Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names
Bathampton,'Bath's home-farm'.,hām-tūn Old English - A home farm.,A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names
Bathealton,"Uncertain. 'Beaduhelm's farm/settlement' or 'Beaduhild's farm/settlement', a feminine personal name. Alternatively, 'Bada's old farm/settlement' or 'Bada's farm/settlement in a nook of land'.","ald Old English; halh Old English - A nook of land; a small valley; dry ground in marsh; a piece of land projecting from, or detached from, the main area of its administrative unit.; Personal name (Old English) Old English - Personal name; tūn Old English - An enclosure; a farmstead; a village; an estate.",Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names
Batheaston,'East farm/settlement' with the later addition of 'Bath'.,"ēast Old English - Eastern, east.; Place-name Unknown - Place-name; tūn Old English - An enclosure; a farmstead; a village; an estate.",Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names
Bathford,'Ford' with the later addition of 'Bath'.,ford Old English - A ford.; Place-name Unknown - Place-name,E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names
Bathwick,'Bath's specialised farm'.,"Place-name Unknown - Place-name; wīc Old English - A dwelling; a building or collection of buildings for special purposes; a farm, a dairy farm; a trading or industrial settlement; or (in the plural) a hamlet, village.",A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names
Bawdrip,"Perhaps, 'badger trap'.","bagga Old English - A bag; a badger.; træppe Old English - A trap, a snare.",Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names
Beckington,'Farm/settlement connected with Becca'.,"-ingtūn Old English - A settlement called after, or connected with . . .; Personal name (Old English) Old English - Personal name",E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
Beer Crocombe,"Either, 'small grove' or 'woodland swine-pasture'. It was granted to Geoffrey de Craucombe in 1227.","bǣr Old English - Pasture, especially pasture in woodland for swine.; bearu Old English - A grove.  (Usually refers to a wood of limited extent rather than to forest areas.); Family name Unknown - Family name.",A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
Berkley,'Birch-tree wood/clearing'.,"berc Old English; lēah Old English - A forest, wood, glade, clearing; (later) a pasture, meadow.",A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
Berrow,'Burial-mounds/hills'.,berg Old English,Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names
Bickenhall,'Bica's hall' or 'Bica's nook of land' with occasional forms of 'Bica's hill'.,"halh Old English - A nook of land; a small valley; dry ground in marsh; a piece of land projecting from, or detached from, the main area of its administrative unit.; hall Old English - A slope, a hill; a boulder.; Personal name (Old English) Old English - Personal name",Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names
Bicknoller,'Bica's alder-tree'.,alor Old English - An alder-tree.; Personal name (Old English) Old English - Personal name,A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
Biddisham,"'*Biddi's homestead/village' or '*Biddi's hemmed-in land'. Originally called Tarnuc, 'dry place', from Brit. *tarnaco-, or perhaps, 'Tarinus' place'.","hām Old English - A village, a village community, a manor, an estate, a homestead.; hamm Old English - Land hemmed in by water or marsh (perhaps also by high ground); a river-meadow; cultivated plot on the edge of woodland or moor.; Personal name (Old English) Old English - Personal name",Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names
Binegar,"Uncertain. 'Beage's wooded-slope' or perhaps, 'wooded-slope growing with berries'.",begen Old English - Of or producing berries.; hangra Old English - A sloping wood.  (Used in settlement-names of a gentle rather than steep slope.); Personal name (Old English) Old English - Personal name,A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
Bishops Lydeard,'Grey hill'.,episcopus Latin - A bishop.; garth C; lẹ̄d C,E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
Blackford,'Dark-coloured ford'.,"blæc Old English - Black, dark-coloured, dark.; ford Old English - A ford.",E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
Blagdon,'Dark-coloured hill'.,"blæc Old English - Black, dark-coloured, dark.; dūn Old English - A hill.",Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names
Bleadon,'Variegated hill' or 'blue hill'.,"blēo Old English - Blue; probably also coloured, variegated.; dūn Old English - A hill.",A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names
Bradford,'Broad ford'.,"brād Old English - Broad, spacious, wide, large.; ford Old English - A ford.",A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
Bratton Seymore,'Brook farm/settlement'. Roger de St. Maur is thought to have acquired the manor ca. 1400.,"brōc Old English - A brook, a stream.  (Used of a stream with a muddy bed and a visible sediment load.); Family name Unknown - Family name.; tūn Old English - An enclosure; a farmstead; a village; an estate.",Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names
Brean,Uncertain. 'Hill' or an otherwise obscure OE *breo.,breg C; Obscure element Unknown - Obscure element,A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names
Brent Knoll,"'Brent (= steep) hill', see East Brent.","cnoll Old English - A knoll, a small rounded hill.; Place-name Unknown - Place-name",A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names
Bridgwater,"Originally, 'bridge'. It was part of the fee of Walter de Dowai in 1086.",brycg Old English - A bridge; a causeway.; Personal name (Uncertain) Unknown - Personal name,A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
Broadway,'The broad road'.,"brād Old English - Broad, spacious, wide, large.; weg Old English - A road.",A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
Brockley,"Uncertain. '*Broca's wood/clearing' or perhaps ,'badgers' wood/clearing'.","brocc Old English - A brock, a badger.; lēah Old English - A forest, wood, glade, clearing; (later) a pasture, meadow.; Personal name (Old English) Old English - Personal name",E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
Brompton Ralph,"'Farm/settlement by *Brune', the OE name for the Brendon Hills, 'brown'. It was given to Ralph fitz Urse by Reginald de Mohun in c. 1245.",Family name Unknown - Family name.; Place-name Unknown - Place-name; tūn Old English - An enclosure; a farmstead; a village; an estate.,E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
Brompton Regis,"'Farm/settlement by *Brune', the OE name for the Brendon Hills, 'brown'. It was held by the king in 1086.",Place-name Unknown - Place-name; rex Latin - A king.; tūn Old English - An enclosure; a farmstead; a village; an estate.,Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names
Broomfield,'Broomy open land'.,"brōm Old English - Broom; a thorny bush or shrub.; feld Old English - Open country, unencumbered ground (eg. land without trees as opposed to forest, level ground as opposed to hills, land without buildings); arable land (from late tenth century).",E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
Brushford,'Bridge ford'.,brycg Old English - A bridge; a causeway.; ford Old English - A ford.,Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names
Bruton,'River Brue farm/settlement'.,River-name Unknown - River-name; tūn Old English - An enclosure; a farmstead; a village; an estate.,Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names
Brympton,'Broom farm/settlement'.,brōm Old English - Broom; a thorny bush or shrub.; tūn Old English - An enclosure; a farmstead; a village; an estate.,E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
Buckland Dinham,"'Charter land', i.e. 'estate with certain rights and privileges created by an Anglo-Saxon royal diploma'. It was held by Oliver de Dinant in 1205.",bōc-land Old English - Land granted by charter.; Family name Unknown - Family name.,A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names
Buckland St. Mary,"'Charter land', i.e. 'estate with certain rights and privileges created by an Anglo-Saxon royal diploma'. The church is dedicated to St. Mary.",bōc-land Old English - Land granted by charter.; Saint's Name Unknown - Saint's name.,A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names
Burnett,"'Burning/burnt', probably referring to a method of clearing land.",bærnet Old English - Burning; a piece of land cleared by burning.,A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
Burnham-on-sea,'Stream hemmed-in land'.,burna Old English - A stream.; hamm Old English - Land hemmed in by water or marsh (perhaps also by high ground); a river-meadow; cultivated plot on the edge of woodland or moor.,A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
Burrington,'Farm/settlement at the fortification'.,burh Old English - A fortified place.; tūn Old English - An enclosure; a farmstead; a village; an estate.,E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names
Butcombe,"Uncertain. 'Bud(d)a's valley' or possibly, 'dung-beetle valley'.","budda Old English - A dung-beetle.; cumb Old English - A coomb, a valley.  Possibly derived from Welsh ""cumm""; but possibly derived from OE ""cumb"" a vessel, cup, a small measure.; Personal name (Old English) Old English - Personal name",Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names
Butleigh,'Budeca's wood/clearing'.,"lēah Old English - A forest, wood, glade, clearing; (later) a pasture, meadow.; Personal name (Old English) Old English - Personal name",Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names
Cameley,'Cam Brook wood/clearing'.,"lēah Old English - A forest, wood, glade, clearing; (later) a pasture, meadow.; River-name Unknown - River-name",Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names
Camerton,'Cam Brook farm/settlement'.,River-name Unknown - River-name; tūn Old English - An enclosure; a farmstead; a village; an estate.,Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names
Cannington,"'Quantock Hills farm/settlement'. Quantock is a British name, *Cantaco-, from the obscure British element canto-, of uncertain meaning. Perhaps 'circle','rim/border' or 'district region'.",Place-name Unknown - Place-name; tūn Old English - An enclosure; a farmstead; a village; an estate.,A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
Carhampton,'Farm/settlement at the rocks'.,carr Old English; tūn Old English - An enclosure; a farmstead; a village; an estate.,Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names
Castle Cary,Named after the River Cary. 'Castle' to distinguish from other villages called Cary.,castel Old English - A defensive building; a village.; River-name Unknown - River-name,Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names
Catcott,'Cada's cottage(s)'.,"cot Old English - A cottage, a hut, a shelter, a den.; Personal name (Old English) Old English - Personal name",Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names
Chaffcombe,"'*Ceaffa's valley'. Alternatively, perhaps, 'chaff valley'. The area is heavily wooded and has a long history of piecemeal cutting, imparking and inclosure. 'Chaff', therefore, might refer to the shavings and chippings left from woodcutting.","ceaf Old English - Chaff.; cumb Old English - A coomb, a valley.  Possibly derived from Welsh ""cumm""; but possibly derived from OE ""cumb"" a vessel, cup, a small measure.; Personal name (Old English) Old English - Personal name",E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
Chapel Allerton,'Aelfweard's farm/settlement'. The 'chapel of Allerton' is first mentioned from 1365.,chapel Middle English - A chapel; occasionally used figuratively for a place for meetings or observance.; Personal name (Old English) Old English - Personal name; tūn Old English - An enclosure; a farmstead; a village; an estate.,Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names
Chard,'Rough ground house'.,"ærn Old English - A building, a house.  In place-names often a building used for a specific purpose.; cert Old English - Rough ground, stony ground.",E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names
Charlcombe,'Free peasants' valley'.,"ceorl Old English - A freeman of the lower class, a peasant.; cumb Old English - A coomb, a valley.  Possibly derived from Welsh ""cumm""; but possibly derived from OE ""cumb"" a vessel, cup, a small measure.",A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names
Charlinch,"'Ceolred's bank' or perhaps, 'Chard's bank'.","hlinc Old English - A bank, a ledge; a terrace; a ledge of ploughland on a hillside; an unploughed strip between fields.; Personal name (Old English) Old English - Personal name; Place-name Unknown - Place-name",E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names
Charlton Horethorne,'Free peasants' farm/settlement' and 'grey thorn-bush'.,"ceorl Old English - A freeman of the lower class, a peasant.; hār Old English - Grey, hoar, especially grey through being overgrown with lichen.; tūn Old English - An enclosure; a farmstead; a village; an estate.; þyrne Old English - A thorn-bush.",Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names
Charlton Mackrell,'Free peasants' farm/settlement'. It was held by the Makerel family.,"ceorl Old English - A freeman of the lower class, a peasant.; Family name Unknown - Family name.; tūn Old English - An enclosure; a farmstead; a village; an estate.",A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
Charlton Musgrove,'Free peasants' farm/settlement'. It was held by Richard de Mucegros in the time of King John .,"ceorl Old English - A freeman of the lower class, a peasant.; Family name Unknown - Family name.; tūn Old English - An enclosure; a farmstead; a village; an estate.",E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
Charterhouse,'House of Carthusian monks'.,chartrouse Old French - A house of Carthusian monks.,E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
Cheddar,"Uncertain. 'Bag' in as transferred sense referring to the gorge itself or the many caves in it. Alternatively, a Celtic origin, 'hollow enclosure'.","cēod Old English - A bag; topographically perhaps a hollow, a bay.; ceunant C; dor Old English - A large door, a gate; the entrance to a pass between hills.",Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names
Cheddon Fitzpaine,"'Wood valley' or perhaps, 'cottage valley'. It was held by Roger, son ('fitz) of Pagan, in 1226.",cē¸d C; cyte Old English - A cottage; a hermit's or monk's cell.; denu Old English - A valley.; Family name Unknown - Family name.,A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
Chedzoy,'*Cedd's island'.,īeg Old English; Personal name (Old English) Old English - Personal name,E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
Chelvey,'Calf specialised-farm'.,"calf Old English; wīc Old English - A dwelling; a building or collection of buildings for special purposes; a farm, a dairy farm; a trading or industrial settlement; or (in the plural) a hamlet, village.",Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names
Chelwood,'Ceol(l)a's enclosure'.,Personal name (Old English) Old English - Personal name; worð Old English - An enclosure.,A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
Chew Magna,Named after the River Chew.,"magna Latin - Big, great.; River-name Unknown - River-name",A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
Chew Stoke,'Outlying farm/settlement' in Chew Hundred.,"Place-name Unknown - Place-name; stoc Old English - A place, a secondary settlement.",Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names
Chewton Mendip,'River Chew farm/settlement'. It is near the Menip Hills.,River-name Unknown - River-name; tūn Old English - An enclosure; a farmstead; a village; an estate.,Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names
Chilcompton,'Children's Compton (= valley farm/settlement)'.,"cild Old English - A child, a young person, a boy, a son.; cumb Old English - A coomb, a valley.  Possibly derived from Welsh ""cumm""; but possibly derived from OE ""cumb"" a vessel, cup, a small measure.; tūn Old English - An enclosure; a farmstead; a village; an estate.",Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names
Chillington,'Farm/settlement connected with Ceola'.,"-ingtūn Old English - A settlement called after, or connected with . . .; Personal name (Old English) Old English - Personal name",Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names
Chilthorne Domer,"Perhaps, 'steep hill'. It was held by Henry de Dunmere in 1276.",ciltā C; Family name Unknown - Family name.,E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names
Chilton Cantello,'Children's farm/settlement'. It was held by Walter de Cantelu in the 1201.,"cild Old English - A child, a young person, a boy, a son.; Family name Unknown - Family name.; tūn Old English - An enclosure; a farmstead; a village; an estate.",A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names
Chilton Trinity,'Children's farm/settlement'. The church is dedicated to the Holy Trinity.,"cild Old English - A child, a young person, a boy, a son.; tūn Old English - An enclosure; a farmstead; a village; an estate.",E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
Chilton upon Polden,'Chalk/limestone farm/settlement' on the Polden Hills.,calc Old English; tūn Old English - An enclosure; a farmstead; a village; an estate.,A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names
Chipstable,'Cippa's post'.,"Personal name (Old English) Old English - Personal name; stapol Old English - A post, a pillar.",A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names
Chiselborough,'Gravel burial-mound/hill'.,"berg Old English; cisel Old English - Gravel, shingle.",Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names
Christon,'Hill farm/settlement'.,crṻg C; tūn Old English - An enclosure; a farmstead; a village; an estate.,E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
