PlaceName,Etymology,Derivation,ReferenceTitle
Airmyn,'River Aire mouth'.,mynni Old Norse - The mouth of a river where it joins another or runs into a lake or the sea.; River-name Unknown - River-name,Watts; Cambridge Dictionary of English Place-names; Smith; Place-names of the West Riding of Yorkshire; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names
Airton,'River Aire farm/settlement'.,River-name Unknown - River-name; tūn Old English - An enclosure; a farmstead; a village; an estate.,A.D. Mills; Dictionary of English Place-Names; Smith; Place-names of the West Riding of Yorkshire; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
Aismunderby with Bondgate,'Asmund's farm/settlement'. 'Peasant landowners' street'.,"bóndi Old Norse - A peasant landowner.; gata Old Norse - A road, a street; a right of way; a right of access to pasture-land; a right of pasturage; an allotment of pasture.; Personal name (Old Norse) Old Norse - Personal name; þorp Old Norse - A secondary settlement, a dependent outlying farmstead or hamlet.",Smith; Place-names of the West Riding of Yorkshire; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names
Aldborough,'The old fortification'.,ald Old English; burh Old English - A fortified place.,E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Smith; Place-names of the West Riding of Yorkshire; A.D. Mills; Dictionary of English Place-Names
Aldfield,'Old open country'.,"ald Old English; feld Old English - Open country, unencumbered ground (eg. land without trees as opposed to forest, level ground as opposed to hills, land without buildings); arable land (from late tenth century).",Smith; Place-names of the West Riding of Yorkshire; Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names
Allerton,'Alder-tree farm/settlement'.,alor Old English - An alder-tree.; tūn Old English - An enclosure; a farmstead; a village; an estate.,E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; Smith; Place-names of the West Riding of Yorkshire
Allerton Bywater,'Alder-tree farm/settlement' by the River Aire.,alor Old English - An alder-tree.; aqua Latin - Water.; juxta Latin - Near.; tūn Old English - An enclosure; a farmstead; a village; an estate.,A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Smith; Place-names of the West Riding of Yorkshire; E. Ekwall; Dictionary of English Place-Names
Allerton Mauleverer with Hopperton,'Aelfweard's farm/settlement'. It was held by the Mauleverer family in the 12th century. 'Hooper's farmstead'.,hōpere Old English - A cooper.; Personal name (Old English) Old English - Personal name; tūn Old English - An enclosure; a farmstead; a village; an estate.,Smith; Place-names of the West Riding of Yorkshire; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
Almondbury,'Community's fortification'.,"almenn Old Norse - All men, the whole community.; burh Old English - A fortified place.",Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Smith; Place-names of the West Riding of Yorkshire
Altofts,'Old curtilages'.,"ald Old English; toft Old English - A curtilage, the plot of ground in which a dwelling stands.",Smith; Place-names of the West Riding of Yorkshire; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
Alverthorpe with Thornes,'Aelfhere's outlying farm/settlement'. 'Thorn-trees'.,"Personal name (Old English) Old English - Personal name; þorp Old Norse - A secondary settlement, a dependent outlying farmstead or hamlet.; þyrne Old English - A thorn-bush.",A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Smith; Place-names of the West Riding of Yorkshire
Alwoodley,'Athelwald's wood/clearing'.,"lēah Old English - A forest, wood, glade, clearing; (later) a pasture, meadow.; Personal name (Old English) Old English - Personal name",Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; Smith; Place-names of the West Riding of Yorkshire; A.D. Mills; Dictionary of English Place-Names
Angram,'At the pastures'.,"anger Old English - Grassland, pasture land.",Smith; Place-names of the West Riding of Yorkshire; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
Appleton Roebuck,'Apple orchard'. 'Rabuk' appears to have been the name of a 14th century owner.,æppel-tūn Old English - An orchard.; Family name Unknown - Family name.,Smith; Place-names of the West Riding of Yorkshire; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
Appletreewick,'Apple-tree specialised-farm'.,"æppel-trēow Old English - An apple-tree, a fruit-tree.; wīc Old English - A dwelling; a building or collection of buildings for special purposes; a farm, a dairy farm; a trading or industrial settlement; or (in the plural) a hamlet, village.",Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; Smith; Place-names of the West Riding of Yorkshire; E. Ekwall; Dictionary of English Place-Names
Ardsley,'Eorred's/Eanred's wood/clearing'.,"lēah Old English - A forest, wood, glade, clearing; (later) a pasture, meadow.; Personal name (Old English) Old English - Personal name",Smith; Place-names of the West Riding of Yorkshire; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names
Arkendale,"Probably, '*Eorcna's valley' but perhaps, 'chest valley' with the first element used in topographical sense which remains unclear. The OE second element was later replaced by ON dalr.","arke Middle English - A chest, a receptacle.; denu Old English - A valley.; Personal name (Old English) Old English - Personal name",A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Smith; Place-names of the West Riding of Yorkshire; Watts; Cambridge Dictionary of English Place-names
Armley,'Earm(a)'s wood/clearing'.,"lēah Old English - A forest, wood, glade, clearing; (later) a pasture, meadow.; Personal name (Old English) Old English - Personal name",E. Ekwall; Dictionary of English Place-Names; Smith; Place-names of the West Riding of Yorkshire; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
Armthorpe,'Earnwulf's outlying farm/settlement' or 'Arnulfr's outlying farm/settlement'.,"Personal name (Old English) Old English - Personal name; Personal name (Old Norse) Old Norse - Personal name; þorp Old Norse - A secondary settlement, a dependent outlying farmstead or hamlet.",E. Ekwall; Dictionary of English Place-Names; Smith; Place-names of the West Riding of Yorkshire; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
Arncliffe,'Eagles' cliff'.,"clif Old English - An escarpment, a hill-slope; a river-bank.; earn Old English - An eagle.",Smith; Place-names of the West Riding of Yorkshire; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names
Arthington,'Farm/settlement connected with *Earda'.,"-ingtūn Old English - A settlement called after, or connected with . . .; Personal name (Old English) Old English - Personal name",A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Smith; Place-names of the West Riding of Yorkshire
Askern,'Ash-tree house'.,"ærn Old English - A building, a house.  In place-names often a building used for a specific purpose.; askr Old Norse - An ash-tree.",Smith; Place-names of the West Riding of Yorkshire; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names
Askham Bryan,'Ash-tree homestead/village'. 'Brian' was a traditional name amongst the family that held the manor between 1195 and 1428.,"æsc Old English; hām Old English - A village, a village community, a manor, an estate, a homestead.",E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Smith; Place-names of the West Riding of Yorkshire; Watts; Cambridge Dictionary of English Place-names
Askham Richard,"'Ash-tree homestead/village'. 'Richard' is possibly the Earl of Cornwall who held extensive estates in Yorkshire in the 13th century, or perhaps more likely, Richard de Malebys de Askham (1284).","æsc Old English; hām Old English - A village, a village community, a manor, an estate, a homestead.",A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Smith; Place-names of the West Riding of Yorkshire; Watts; Cambridge Dictionary of English Place-names
Askwith,'Ash-tree wood'.,"askr Old Norse - An ash-tree.; viðr Old Norse - A wood; or a tree, a tree-trunk.",Smith; Place-names of the West Riding of Yorkshire; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names
Aston cum Aughton,'East farm/settlement'. 'Oak-tree farm/settlement'.,"āc Old English - An oak-tree.; ēast Old English - Eastern, east.; tūn Old English - An enclosure; a farmstead; a village; an estate.",A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Smith; Place-names of the West Riding of Yorkshire; E. Ekwall; Dictionary of English Place-Names
Attercliffe cum Darnall,'At the cliff'. 'Secluded nook of land'.,"æt Old English - At: the common preposition of location in place-names.; clif Old English - An escarpment, a hill-slope; a river-bank.; þǣre Old English - 'the'.",E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Smith; Place-names of the West Riding of Yorkshire; A.D. Mills; Dictionary of English Place-Names
Auckley,'Alca's/Alha's wood/clearing'.,"lēah Old English - A forest, wood, glade, clearing; (later) a pasture, meadow.; Personal name (Old English) Old English - Personal name",E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Smith; Place-names of the West Riding of Yorkshire; Watts; Cambridge Dictionary of English Place-names
Austerfield,'Sheep-fold open land'. A synod was held here 702-3.,"eowestre Old English - A sheep-fold.; feld Old English - Open country, unencumbered ground (eg. land without trees as opposed to forest, level ground as opposed to hills, land without buildings); arable land (from late tenth century).",E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Smith; Place-names of the West Riding of Yorkshire
Austhorpe,'East outlying farm/settlement'.,"austr Old Norse - East.; þorp Old Norse - A secondary settlement, a dependent outlying farmstead or hamlet.",Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; Smith; Place-names of the West Riding of Yorkshire; A.D. Mills; Dictionary of English Place-Names
Austonley,'Alstan's wood/clearing'.,"lēah Old English - A forest, wood, glade, clearing; (later) a pasture, meadow.; Personal name (Old English) Old English - Personal name",A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Smith; Place-names of the West Riding of Yorkshire
Austwick,'East specialised-farm'.,"austr Old Norse - East.; wīc Old English - A dwelling; a building or collection of buildings for special purposes; a farm, a dairy farm; a trading or industrial settlement; or (in the plural) a hamlet, village.",E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Smith; Place-names of the West Riding of Yorkshire; A.D. Mills; Dictionary of English Place-Names
Azerley,'Atsurr's wood/clearing'.,"lēah Old English - A forest, wood, glade, clearing; (later) a pasture, meadow.; Personal name (Old Norse) Old Norse - Personal name",Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Smith; Place-names of the West Riding of Yorkshire
Badsworth,'*Baeddi's enclosure'.,Personal name (Old English) Old English - Personal name; worð Old English - An enclosure.,Watts; Cambridge Dictionary of English Place-names; Smith; Place-names of the West Riding of Yorkshire; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names
Baildon,'Circle hill'.,bēgel Old English; dūn Old English - A hill.,Smith; Place-names of the West Riding of Yorkshire; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
Balby,'Balli's farm/settlement'.,"bȳ Old Norse - A farmstead, a village.; Personal name (Old Norse) Old Norse - Personal name",E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Smith; Place-names of the West Riding of Yorkshire; Watts; Cambridge Dictionary of English Place-names
Balne,"Uncertain. Perhaps, 'bathing place'. Also adopted as the name of a district because it was used as the name for the large tract of land called Balne Moor.","balne Middle English - A bath, a bathing place.; balneum Latin - Bathing place.",Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; Smith; Place-names of the West Riding of Yorkshire; E. Ekwall; Dictionary of English Place-Names
Bank Newton,'New farm/settlement'. John del Bank acquired the manor by marriage ca. 1400.,nīwe Old English - New.; tūn Old English - An enclosure; a farmstead; a village; an estate.,Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Smith; Place-names of the West Riding of Yorkshire
Barden,'Barley valley'.,bere Old English - Barley.; denu Old English - A valley.,A.D. Mills; Dictionary of English Place-Names; Smith; Place-names of the West Riding of Yorkshire; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
Bardsey,'Beornraed's island'.,"ēg Old English - An island.  In ancient settlement-names, most frequently refers to dry ground surrounded by marsh.  Also used of islands in modern sense.  In late OE names: well-watered land.; Personal name (Old English) Old English - Personal name",A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Smith; Place-names of the West Riding of Yorkshire; Watts; Cambridge Dictionary of English Place-names
Barkisland,'Barkr's land'.,land Old English - Land (as part of earth's surface); an estate; possibly also new arable area.  In minor and field names: strip in a field-system.; Personal name (Old Norse) Old Norse - Personal name,A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; Smith; Place-names of the West Riding of Yorkshire
Barkston,'Barkr's/Borkr's farm/settlement'.,Personal name (Old Norse) Old Norse - Personal name; tūn Old English - An enclosure; a farmstead; a village; an estate.,E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Smith; Place-names of the West Riding of Yorkshire
Barlow,"'Barn wood/clearing' or perhaps, 'barley wood/clearing'.","bere-ærn Old English - A barn, a storehouse for barley and other grain.; beren Old English - Of or growing with barley.; lēah Old English - A forest, wood, glade, clearing; (later) a pasture, meadow.",E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Smith; Place-names of the West Riding of Yorkshire; Watts; Cambridge Dictionary of English Place-names
Barnburgh,"'Barni's/Bjarni's fortification' or perhaps, 'child's fortification'.","barn Old Norse - Child, offspring.; burh Old English - A fortified place.; Personal name (Old Norse) Old Norse - Personal name",E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Smith; Place-names of the West Riding of Yorkshire
Barnby upon Don,'Children's farm/settlement' on the River Don.,"barn Old Norse - Child, offspring.; bȳ Old Norse - A farmstead, a village.",A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Smith; Place-names of the West Riding of Yorkshire; E. Ekwall; Dictionary of English Place-Names
Barnoldswick,'Beornwulf's/Bjornulfr's specialised farm'.,"Personal name (Old Norse) Old Norse - Personal name; wīc Old English - A dwelling; a building or collection of buildings for special purposes; a farm, a dairy farm; a trading or industrial settlement; or (in the plural) a hamlet, village.",Smith; Place-names of the West Riding of Yorkshire; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names
Barnsley,'Beorn's wood/clearing'.,"lēah Old English - A forest, wood, glade, clearing; (later) a pasture, meadow.; Personal name (Old English) Old English - Personal name",Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; Smith; Place-names of the West Riding of Yorkshire; E. Ekwall; Dictionary of English Place-Names
Barugh,'Hill'.,berg Old English,Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; Smith; Place-names of the West Riding of Yorkshire; A.D. Mills; Dictionary of English Place-Names
Barwick in Elmet,"'Barley farm'. Elmet is an ancient district name of uncertain origins and meaning but identical to the Welsh cantref name, Elfed.","bere-wīc Old English - A barley farm; a grange, an outlying or demesne farm.",Smith; Place-names of the West Riding of Yorkshire; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names
Bashall Eaves,"'Ridge shelf' distinguish as being on the 'edge of a wood', probably referring to Bowland Forest.","bæc Old English - A back; used topographically of a ridge, varying from a low ridge in marshy ground to a steep escarpment.; efes Old English - Eaves; an edge or border (especially of a wood); the brow of a hill or bank, the edge of an escarpment or steep hillside.; scelf Old English - A shelf, a shelving terrain; a pinnacle, battlement.",Smith; Place-names of the West Riding of Yorkshire; Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names
Batley,'Bata's wood/clearing'.,"lēah Old English - A forest, wood, glade, clearing; (later) a pasture, meadow.; Personal name (Old English) Old English - Personal name",A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Smith; Place-names of the West Riding of Yorkshire
Bawtry,'Ball-like tree'.,"ball Old English; trēow Old English - A tree; a large piece of wood, a post, a beam.",E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Smith; Place-names of the West Riding of Yorkshire; A.D. Mills; Dictionary of English Place-Names
Beal,"'At the river-bend nook of land'. The name may refer to land across the River Aire from the village which is completely surrounded by the Old Eye. If dative plural forms are reliable, the name might also refer to a number of 'nooks' in bends in the River","bēag Old English - A ring, a circle; topographically probably the circular bend of a river or in allusion to other things of ring-like form.; halh Old English - A nook of land; a small valley; dry ground in marsh; a piece of land projecting from, or detached from, the main area of its administrative unit.",A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; Smith; Place-names of the West Riding of Yorkshire
Beamsley,'Valley bottom's wood/clearing'.,"beðme Old English - Bottom.; lēah Old English - A forest, wood, glade, clearing; (later) a pasture, meadow.",Smith; Place-names of the West Riding of Yorkshire; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
Beauchief,'Beautiful headland'.,"bel Old French - Fair, beautiful.; chef Old French - A headland.",Cameron; Place-names of Derbyshire; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
Beeston,'Bent grass farm/settlement'.,"bēos Old English - Bent grass, rough grass.; tūn Old English - An enclosure; a farmstead; a village; an estate.",Watts; Cambridge Dictionary of English Place-names; Smith; Place-names of the West Riding of Yorkshire; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names
Bentham,'Bent-grass homestead/village'.,"beonet Old English - Bent grass.; hām Old English - A village, a village community, a manor, an estate, a homestead.",Watts; Cambridge Dictionary of English Place-names; Smith; Place-names of the West Riding of Yorkshire; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names
Bentley with Arksey,'Bent-grass wood/clearing'. 'Arnkel's island'.,"beonet Old English - Bent grass.; ēg Old English - An island.  In ancient settlement-names, most frequently refers to dry ground surrounded by marsh.  Also used of islands in modern sense.  In late OE names: well-watered land.; lēah Old English - A forest, wood, glade, clearing; (later) a pasture, meadow.; Personal name (Old Norse) Old Norse - Personal name",Smith; Place-names of the West Riding of Yorkshire; Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names
Bewerly,'Beaver wood/clearing'.,"beofor Old English - A beaver.; lēah Old English - A forest, wood, glade, clearing; (later) a pasture, meadow.",E. Ekwall; Dictionary of English Place-Names; Smith; Place-names of the West Riding of Yorkshire; Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names
Bickerton,'Bee-keepers' farm/settlement'.,bīcere Old English - A bee-keeper.; tūn Old English - An enclosure; a farmstead; a village; an estate.,A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Smith; Place-names of the West Riding of Yorkshire
Biggin,'Building'.,"bigging Middle English - A building; later an outbuilding, an outhouse.",Watts; Cambridge Dictionary of English Place-names; Smith; Place-names of the West Riding of Yorkshire; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names
Bilbrough,'*Bila's/*Bill's fortification'. There are no known remains of a fortification here.,burh Old English - A fortified place.; Personal name (Old English) Old English - Personal name,Smith; Place-names of the West Riding of Yorkshire; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names
Bilham,"'Bil(l)a's homestead/village' or perhaps, 'bill homestead/village' referring to a nearby, prominent bill-shaped feature.","bile Old English - A bill, beak; used topographically of a headland, a narrow promontory.; bill Old English - A bill, a sword; topographically a sharp ridge, a headland, the edge of a hill, a promontory.; hām Old English - A village, a village community, a manor, an estate, a homestead.; Personal name (Old English) Old English - Personal name",Smith; Place-names of the West Riding of Yorkshire; Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names
Billingley,"Uncertain. Possibly, 'wood/clearing of Billa's people' or 'wood/clearing of the Bilham people'. Alternatively, perhaps, 'wood/clearing at/called *Billing (= the bill-shaped hill)'.","-ingas Old English - The people of . . . ; the people called after . . .; billing Old English - A hill, a prominence, a promontory, a ridge.; lēah Old English - A forest, wood, glade, clearing; (later) a pasture, meadow.; Personal name (Old English) Old English - Personal name; Place-name Unknown - Place-name",A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Smith; Place-names of the West Riding of Yorkshire; Watts; Cambridge Dictionary of English Place-names
Bilton,'*Bila's/*Bill's farm/settlement'.,Personal name (Old English) Old English - Personal name; tūn Old English - An enclosure; a farmstead; a village; an estate.,Smith; Place-names of the West Riding of Yorkshire; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names
Bilton Park with Harrogate,"Bilton's 'park', a track of land enclosed for hunting. 'Cairn road'.","gata Old Norse - A road, a street; a right of way; a right of access to pasture-land; a right of pasturage; an allotment of pasture.; hǫrgr Old Norse - A heap of stones, a cairn, an altar.; park Middle English - An enclosed tract of land for beasts of the chase.; Place-name Unknown - Place-name",A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Smith; Place-names of the West Riding of Yorkshire; Watts; Cambridge Dictionary of English Place-names
Bingley,"'Uncertain. Probably, 'wood/clearing of Bynna's people' but perhaps 'heap wood/clearing'.","-ingas Old English - The people of . . . ; the people called after . . .; bing Old English - A hollow.; lēah Old English - A forest, wood, glade, clearing; (later) a pasture, meadow.; Personal name (Old English) Old English - Personal name",Smith; Place-names of the West Riding of Yorkshire; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names
Birkin,'Growing with birch-trees'.,"bircen Old English - Growing with birch-trees, birchen; used substantively to mean a place overgrown with birches, a birch copse.",E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Smith; Place-names of the West Riding of Yorkshire
Birstall,'Fortification site'.,burh-stall Old English,A.D. Mills; Dictionary of English Place-Names; Smith; Place-names of the West Riding of Yorkshire; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
Birstwith,"Probably, 'farm site'. The ON may have replaced an earlier OE name byrig-stede, 'fortification place'.",býjar-staðr Old Norse - A farmstead.,Smith; Place-names of the West Riding of Yorkshire; Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names
Bishop Monkton,'Monks' farm/settlement'. It was held by the Archbishops of York.,episcopus Latin - A bishop.; munuc Old English - A monk.; tūn Old English - An enclosure; a farmstead; a village; an estate.,E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Smith; Place-names of the West Riding of Yorkshire; A.D. Mills; Dictionary of English Place-Names
