PlaceName,Etymology,Derivation,ReferenceTitle
Bishopstone,'Bishop's farm/settlement'.,biscop Old English - A bishop.; tūn Old English - An enclosure; a farmstead; a village; an estate.,E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Coplestone-Crow; Herefordshire Place-names.; A.D. Mills; Dictionary of English Place-Names
Blakemere,'Black pool'.,"blæc Old English - Black, dark-coloured, dark.; mere Old English - A pond, a pool, a lake.",Coplestone-Crow; Herefordshire Place-names.; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
Bodenham,'Boda's homestead/village' or 'Boda's hemmed-in land'.,"hām Old English - A village, a village community, a manor, an estate, a homestead.; hamm Old English - Land hemmed in by water or marsh (perhaps also by high ground); a river-meadow; cultivated plot on the edge of woodland or moor.; Personal name (Old English) Old English - Personal name",Coplestone-Crow; Herefordshire Place-names.; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
Bolstone,'Bola's stone'.,"Personal name (Old English) Old English - Personal name; stān Old English - A stone, stone, rock.",Coplestone-Crow; Herefordshire Place-names.; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names
Bosbury,'Bosa's fortification'.,burh Old English - A fortified place.; Personal name (Old English) Old English - Personal name,A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Coplestone-Crow; Herefordshire Place-names.; E. Ekwall; Dictionary of English Place-Names
Brampton Abbotts,'Broom farm/settlement'. It was held by the Abbots of Gloucester Abbey.,abbas Latin - An abbot.; brōm Old English - Broom; a thorny bush or shrub.; tūn Old English - An enclosure; a farmstead; a village; an estate.,Coplestone-Crow; Herefordshire Place-names.; Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names
Brampton Bryan,'Broom farm/settlement'. 'Bryan' probably refers to one Brian Unspac.,brōm Old English - Broom; a thorny bush or shrub.; Personal name (Uncertain) Unknown - Personal name; tūn Old English - An enclosure; a farmstead; a village; an estate.,Coplestone-Crow; Herefordshire Place-names.; Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names
Bredenbury,'Board fortification'.,"breden Old English - Made of planks, covered with boards, wooden.; burh Old English - A fortified place.",Watts; Cambridge Dictionary of English Place-names; Coplestone-Crow; Herefordshire Place-names.; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names
Bredwardine,"Probably, 'board enclosure' but perhaps, 'broad enclosure'.","brād Old English - Broad, spacious, wide, large.; bred Old English - A plank, a board.; worðign Old English - An enclosure.",Coplestone-Crow; Herefordshire Place-names.; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names
Breinton,"Possibly, 'farm/settlement at Braege (= the hill)'.",breg C; tūn Old English - An enclosure; a farmstead; a village; an estate.,Coplestone-Crow; Herefordshire Place-names.; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
Bridge Sollers,'Bridge'. Henry de Solers is mentioned in connected with the estate in the 12th century.,brycg Old English - A bridge; a causeway.; Family name Unknown - Family name.,E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Coplestone-Crow; Herefordshire Place-names.; A.D. Mills; Dictionary of English Place-Names
Bridstow,'St. Bride/Brigid's place.,Saint's Name Unknown - Saint's name.; stōw Old English - A place; a place of assembly; a holy place.,E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Coplestone-Crow; Herefordshire Place-names.; Watts; Cambridge Dictionary of English Place-names
Brilley,'Burnt wood/clearing'.,"bryne Old English - Burning; a place cleared by burning.; lēah Old English - A forest, wood, glade, clearing; (later) a pasture, meadow.",Watts; Cambridge Dictionary of English Place-names; Coplestone-Crow; Herefordshire Place-names.; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names
Brinsop,'Brun's/Bryni's valley'.,hop Old English - A valley; a remote enclosed space; a piece of enclosed land in a fen; an enclosure in marsh or moor.; Personal name (Old English) Old English - Personal name,E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Coplestone-Crow; Herefordshire Place-names.; A.D. Mills; Dictionary of English Place-Names
Brobury,'Brook fortification'.,"brōc Old English - A brook, a stream.  (Used of a stream with a muddy bed and a visible sediment load.); burh Old English - A fortified place.",E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Coplestone-Crow; Herefordshire Place-names.
Brockhampton,'Brook homestead'.,"brōc Old English - A brook, a stream.  (Used of a stream with a muddy bed and a visible sediment load.); hām-tūn Old English - A home farm.",A.D. Mills; Dictionary of English Place-Names; Coplestone-Crow; Herefordshire Place-names.; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
Bromyard,'Broom enclosure'.,brōm Old English - Broom; a thorny bush or shrub.; geard Old English - A fence; an enclosure; a yard; a court-yard.,Coplestone-Crow; Herefordshire Place-names.; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
Buckton and Coxall,"Either, 'Bucca's farm/settlement' or 'buck farm/settlement'.","bucca Old English - A he-goat.; cocc Old English - A heap; a hillock.; halh Old English - A nook of land; a small valley; dry ground in marsh; a piece of land projecting from, or detached from, the main area of its administrative unit.; Personal name (Old English) Old English - Personal name; tūn Old English - An enclosure; a farmstead; a village; an estate.",Coplestone-Crow; Herefordshire Place-names.; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
Burghill,'Fortification hill'.,"burh Old English - A fortified place.; hyll Old English - A hill, a natural eminence or elevated piece of ground.",Coplestone-Crow; Herefordshire Place-names.; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names
Burrington,'Farm/settlement at the fortification'.,burh Old English - A fortified place.; tūn Old English - An enclosure; a farmstead; a village; an estate.,Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Coplestone-Crow; Herefordshire Place-names.
Byford,'River-bend ford'.,"byge Old English - A corner, an angle; the bend of a river.; ford Old English - A ford.",E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Coplestone-Crow; Herefordshire Place-names.
Byton,'River-bend farm/settlement'.,"byge Old English - A corner, an angle; the bend of a river.; tūn Old English - An enclosure; a farmstead; a village; an estate.",Coplestone-Crow; Herefordshire Place-names.; Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names
Callow,"'Bare', probably originally used as a hill-name.","calu Old English - Bald, bare, lacking vegetation.",E. Ekwall; Dictionary of English Place-Names; Coplestone-Crow; Herefordshire Place-names.; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
Canon Frome,Named after the River Frome. It was held by the canons of Llanthony priory.,"canonicus Latin - A canon, a member of a community of clerks or of a cathedral chapter.; River-name Unknown - River-name",Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; Coplestone-Crow; Herefordshire Place-names.; E. Ekwall; Dictionary of English Place-Names
Canon Pyon,'Insect island'. It was held by the canons of Hereford Cathedral.,"canonicus Latin - A canon, a member of a community of clerks or of a cathedral chapter.; ēg Old English - An island.  In ancient settlement-names, most frequently refers to dry ground surrounded by marsh.  Also used of islands in modern sense.  In late OE names: well-watered land.; pēo Old English - An insect, a parasite of some kind.",Coplestone-Crow; Herefordshire Place-names.; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names
Castle Frome,Named after the River Frome. 'Castle' from the Norman castle here. Traces of the motte and bailey remain.,castel Old English - A defensive building; a village.; River-name Unknown - River-name,E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Coplestone-Crow; Herefordshire Place-names.; A.D. Mills; Dictionary of English Place-Names
Clehonger,'Clayey wooded slope'.,"clǣg Old English - Clay, clayey soil.; hangra Old English - A sloping wood.  (Used in settlement-names of a gentle rather than steep slope.)",A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Coplestone-Crow; Herefordshire Place-names.; E. Ekwall; Dictionary of English Place-Names
Clifford,'Cliff ford'.,"clif Old English - An escarpment, a hill-slope; a river-bank.; ford Old English - A ford.",E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Coplestone-Crow; Herefordshire Place-names.; A.D. Mills; Dictionary of English Place-Names
Coddington,'Farm/settlement connected with Cot(t)a'.,"-ingtūn Old English - A settlement called after, or connected with . . .; Personal name (Old English) Old English - Personal name",Watts; Cambridge Dictionary of English Place-names; Coplestone-Crow; Herefordshire Place-names.; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names
Collington,'Farm/settlement connected with Cola/*Col'.,"-ingtūn Old English - A settlement called after, or connected with . . .; Personal name (Old English) Old English - Personal name",A.D. Mills; Dictionary of English Place-Names; Coplestone-Crow; Herefordshire Place-names.; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names
Colwall,'Coll's spring/stream'.,"col Old English - Coal, especially charcoal.; wella Old English",E. Ekwall; Dictionary of English Place-Names; Coplestone-Crow; Herefordshire Place-names.; Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names
Combe,'Valley'.,"cumb Old English - A coomb, a valley.  Possibly derived from Welsh ""cumm""; but possibly derived from OE ""cumb"" a vessel, cup, a small measure.",E. Ekwall; Dictionary of English Place-Names; Coplestone-Crow; Herefordshire Place-names.; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
Cradley,"Uncertain. '*Creoda's wood/clearing' or perhaps 'cradle wood/clearing', referring to a place where cradles or hurdling was made.","cradol Old English - A cradle.; lēah Old English - A forest, wood, glade, clearing; (later) a pasture, meadow.; Personal name (Old English) Old English - Personal name",Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Coplestone-Crow; Herefordshire Place-names.
Craswall,'Water cress spring/stream'.,"cærse Old English - Cress, water-cress.; wella Old English",E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; Coplestone-Crow; Herefordshire Place-names.
Credenhill,'Creoda's hill'.,"hyll Old English - A hill, a natural eminence or elevated piece of ground.; Personal name (Old English) Old English - Personal name",Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Coplestone-Crow; Herefordshire Place-names.
Croft,'Small enclosed field'.,croft Old English - A small enclosed field.,A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Coplestone-Crow; Herefordshire Place-names.; Watts; Cambridge Dictionary of English Place-names
Cusop,"Uncertain. The second element is 'valley'. The specific may be a lost river-name, 'Chew', identical with the Somerset river-name.",hop Old English - A valley; a remote enclosed space; a piece of enclosed land in a fen; an enclosure in marsh or moor.; River-name Unknown - River-name,E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; Coplestone-Crow; Herefordshire Place-names.
Dewsall,'St. David's spring/stream'.,Saint's Name Unknown - Saint's name.; wella Old English,E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; Coplestone-Crow; Herefordshire Place-names.
Dilwyn,"Probably, 'at the shady/secret places'.",dīgle Old English - A shady or secret place.,A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; Coplestone-Crow; Herefordshire Place-names.
Dinedor,'Fortification hill'.,breg C; din C,Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Coplestone-Crow; Herefordshire Place-names.
Dinmore,Uncertain. 'Big fortification' or 'Dinna's moor'.,"din C; mọ̄r C; mōr Old English - A marsh, barren upland.; Personal name (Old English) Old English - Personal name",E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; Coplestone-Crow; Herefordshire Place-names.
Docklow,'Dock mound/hill'.,"docce Old English - A dock, possibly also a water-lily.; hlāw Old English - A tumulus; a hill.",A.D. Mills; Dictionary of English Place-Names; Coplestone-Crow; Herefordshire Place-names.; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
Donnington,"'Farm/settlement connected with Dunna'. Alternatively, it has been suggested because of the frequency of names derived from OE Duningtun that they are more likely to represent a topographical term rather than a personal name. Thus, perhaps, 'farm/settleme","-ing Old English - Place-name forming suffix.; -ing- Old English - Connective particle, linking a first element to a final element.; dūn Old English - A hill.; Personal name (Old English) Old English - Personal name; tūn Old English - An enclosure; a farmstead; a village; an estate.",Coplestone-Crow; Herefordshire Place-names.; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
Dormington,'Farm/settlement connected with Deorma/Deormund'.,"-ingtūn Old English - A settlement called after, or connected with . . .; Personal name (Old English) Old English - Personal name",Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Coplestone-Crow; Herefordshire Place-names.
Dorstone,"'Farm/settlement connected with Deorsige'. The Domesday form of the name appears as Dodintune, either, 'farm/settlement connected with Dod(d)a/Dud(d)a' or 'farm/settlement at *Doding (= the hill place)'.","-ing Old English - Place-name forming suffix.; -ing- Old English - Connective particle, linking a first element to a final element.; Personal name (Old English) Old English - Personal name; tūn Old English - An enclosure; a farmstead; a village; an estate.",A.D. Mills; Dictionary of English Place-Names; Coplestone-Crow; Herefordshire Place-names.; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names
Downton,'Hill farm/settlement'.,dūn Old English - A hill.; tūn Old English - An enclosure; a farmstead; a village; an estate.,Coplestone-Crow; Herefordshire Place-names.; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
Dulas,Named after the brook here.,River-name Unknown - River-name,Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; Coplestone-Crow; Herefordshire Place-names.; A.D. Mills; Dictionary of English Place-Names
Eardisland,'Earl's Leen'. 'Leen' is a Celtic district name.,"eorl Old English - A hero, a nobleman; (later) a high-ranking officer of state.; Place-name Unknown - Place-name",Watts; Cambridge Dictionary of English Place-names; Coplestone-Crow; Herefordshire Place-names.; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names
Eardisley,'Aegheard's wood/clearing'.,"lēah Old English - A forest, wood, glade, clearing; (later) a pasture, meadow.; Personal name (Old English) Old English - Personal name",A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; Coplestone-Crow; Herefordshire Place-names.
Eastnor,'East of the ridge'.,"ēastan Old English - East, east of.; ōfer Old English - A margin; a river-bank, sea-shore.",A.D. Mills; Dictionary of English Place-Names; Coplestone-Crow; Herefordshire Place-names.; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
Eaton Bishop,'River farm/settlement'. It was held by the Bishop of Hereford.,ēa Old English - A river.; episcopus Latin - A bishop.; tūn Old English - An enclosure; a farmstead; a village; an estate.,E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Coplestone-Crow; Herefordshire Place-names.; A.D. Mills; Dictionary of English Place-Names
Edvin Loach,'*Gedda's fen'. John de Loges held land here in 1211.,"Family name Unknown - Family name.; fenn Old English - A fen, a marsh, marshland.; Personal name (Old English) Old English - Personal name",A.D. Mills; Dictionary of English Place-Names; Gover et al.; Place-names of Worcestershire; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names
Edvin Ralph,'Gedda's fen'. Edwyn Ralph held land here in 1176.,"Family name Unknown - Family name.; fenn Old English - A fen, a marsh, marshland.; Personal name (Old English) Old English - Personal name",E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Coplestone-Crow; Herefordshire Place-names.; A.D. Mills; Dictionary of English Place-Names
Eggleton,'Ecgwulf's/Ecgel's farm/settlement'.,Personal name (Old English) Old English - Personal name; tūn Old English - An enclosure; a farmstead; a village; an estate.,A.D. Mills; Dictionary of English Place-Names; Coplestone-Crow; Herefordshire Place-names.; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names
Elton,"Uncertain. 'Ella's farm/settlement' or perhaps, 'farm/settlement at Eling (= the eel place)'.",-ing Old English - Place-name forming suffix.; ēl Old English; Personal name (Old English) Old English - Personal name; tūn Old English - An enclosure; a farmstead; a village; an estate.,A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Coplestone-Crow; Herefordshire Place-names.; Watts; Cambridge Dictionary of English Place-names
Evesbatch,'Esa's valley-stream'.,bǣce Old English - A beach.; Personal name (Old English) Old English - Personal name,E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Coplestone-Crow; Herefordshire Place-names.; Watts; Cambridge Dictionary of English Place-names
Ewyas Harold,"'Hind district' or perhaps, 'sheep district' (cognate with Ir 'oi' and L. 'ovis'). Harold was the son of the first earl of Hereford.",ewig C; Personal name (Uncertain) Unknown - Personal name,Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; Coplestone-Crow; Herefordshire Place-names.; E. Ekwall; Dictionary of English Place-Names
"Eye, Moreton and Ashton",'Island'. 'Moor farm/settlement'. 'Ash-tree farm/settlement'.,"æsc Old English; ēg Old English - An island.  In ancient settlement-names, most frequently refers to dry ground surrounded by marsh.  Also used of islands in modern sense.  In late OE names: well-watered land.; mōr Old English - A marsh, barren upland.; tūn Old English - An enclosure; a farmstead; a village; an estate.",Coplestone-Crow; Herefordshire Place-names.; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names
Eyton,'Island farm/settlement'.,"ēg Old English - An island.  In ancient settlement-names, most frequently refers to dry ground surrounded by marsh.  Also used of islands in modern sense.  In late OE names: well-watered land.; tūn Old English - An enclosure; a farmstead; a village; an estate.",A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Coplestone-Crow; Herefordshire Place-names.
Felton,'Open land farm/settlement'.,"feld Old English - Open country, unencumbered ground (eg. land without trees as opposed to forest, level ground as opposed to hills, land without buildings); arable land (from late tenth century).; tūn Old English - An enclosure; a farmstead; a village; an estate.",Coplestone-Crow; Herefordshire Place-names.; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
Ford,'Ford' across the River Lugg.,ford Old English - A ford.,E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Coplestone-Crow; Herefordshire Place-names.; A.D. Mills; Dictionary of English Place-Names
Fownhope,"Originally, simply 'valley'. 'Varigated/multi-coloured' was added later.","fāg Old English - Variegated, multi-coloured, coloured.; hop Old English - A valley; a remote enclosed space; a piece of enclosed land in a fen; an enclosure in marsh or moor.",E. Ekwall; Dictionary of English Place-Names; Coplestone-Crow; Herefordshire Place-names.; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
Foy,"Originally, 'St. Timoi's/Tifoi's church', later it became Latin Sancte Fides, 'St. Faith's'.",Saint's Name Unknown - Saint's name.,Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; Coplestone-Crow; Herefordshire Place-names.; E. Ekwall; Dictionary of English Place-Names
Ganarew,"Uncertain. 'Mouth of the hill', perhaps in the sense of a pass. A personal/saint's name has also been suggested, 'Gwynwarwy'.",genau C; Personal name (Uncertain) Unknown - Personal name; riu C; Saint's Name Unknown - Saint's name.,E. Ekwall; Dictionary of English Place-Names; Coplestone-Crow; Herefordshire Place-names.; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
Garway,"Originally,'Guoruoe's church' with the subsequent loss of the generic.",lann C; Personal name (Uncertain) Unknown - Personal name,Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Coplestone-Crow; Herefordshire Place-names.
Goodrich,"'Godric', short for Godric's castle.",Personal name (Old English) Old English - Personal name,A.D. Mills; Dictionary of English Place-Names; Coplestone-Crow; Herefordshire Place-names.; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names
